leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
c3e0dcc4-e1e0-460b-9cdb-f37ca1b3a12a,RANKED_SOLO_5x5,DIAMOND,III,WoxM_Qe2hvElMcCXonaapoCHPyamYxDRVT-bhPQ_FbYxScA,weeb commanderr,0,40,35,False,False,False,False,
c3e0dcc4-e1e0-460b-9cdb-f37ca1b3a12a,RANKED_SOLO_5x5,DIAMOND,III,jzVrgdGkuXshg1FHAomRCAND71FjEyXJwpx3Yo8-ddfZNKY,Zorphos,3,46,51,False,False,False,False,
98673381-0610-4de8-a5ea-833294c60641,RANKED_SOLO_5x5,DIAMOND,III,iSth23-jmHMe6qX02Y1-ISJrBs07QDLAk9k-zWK_EWfVcjo,Hopping Nut,21,259,261,False,False,False,False,
525d2774-6c05-4eec-a1fc-14442ca133f7,RANKED_SOLO_5x5,DIAMOND,III,bwxOmXDUDMv24ZpzQZ-9yVI37ptkjijtevPpmMOkrLDtv5A,TheDireLegend,29,356,373,False,False,False,False,
7f963987-30ef-42a8-8cf2-d7fb1890c6fc,RANKED_SOLO_5x5,DIAMOND,III,JHfIYkb4mIbeFAo60Kw6uWQGJ5lllYejuJHEzk0YV1y1cLg,Ryderwins,2,483,486,False,False,False,False,
7ee55890-6582-4de5-966b-18f9bf89eb7f,RANKED_SOLO_5x5,DIAMOND,III,AV82KVYsVDCumDAks9SkReUFmJ5GrVKGPiH6KEzPSD4tPh8,jg02,61,222,178,False,False,False,False,
20a576bf-b7dd-47c3-a7db-54e9343dbaa6,RANKED_SOLO_5x5,DIAMOND,III,VYSpY9vHZgzCVySi8YMMmlXbGNn3TLVbd-RAViJfjS5Q3TM,Cobragto,91,223,208,False,False,False,False,
a7bd8fff-e281-4e9c-8f96-cd123119e19d,RANKED_SOLO_5x5,DIAMOND,III,U-QmzKiCdkE0EWOGni5copTuKgkVDNsFV4UExecjHtUv3c0,demonickong,38,383,367,False,False,False,False,
5f120690-86be-44b6-8a46-466e7aef6b15,RANKED_SOLO_5x5,DIAMOND,III,aKqwkJlLoag7KuMFa6MGFxQkq9PoXV1P2Bg3aORR8Rwf3yM,wo shi sha bi i,50,205,167,False,False,False,False,
f88d09fc-3b7b-4104-96c0-8169c72fcb96,RANKED_SOLO_5x5,DIAMOND,III,cmdghThXAVoRMyEfj6P5B3Yb73uYPpGDyivw5tWJTDbbGtc,Writer,0,40,36,False,False,False,False,
477c38bf-b2ed-4fdc-8eb3-140d08a07b6c,RANKED_SOLO_5x5,DIAMOND,III,8Wvj3pHe70rbrFe3HKG4UHOfwyfw0DyAdtcBxAsESSh7eYg,Tanner Bot,0,768,770,False,False,False,False,
