leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,9iGgoX56UtwqXWezOzyK2C5n7jQfopXDSUtPjEBNC7N1snA,Ghóst Ghost,595,335,288,False,False,False,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,tPwqeO19Encji9dEUuObX47x-RLbP7jOPKcwy5rZPnFpxGU,Speedo,594,177,126,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,5gm3-nRX4DrZxuGJ2--MTAtAAoDMGIqLAJ6QVQUC8B5XnBw, Sudzzi,593,336,310,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,JePTidz-ARabvtvB21DY2mWpeMZ3MXuY5--qcISVV_I6S-Q,Winston4,592,489,421,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,Ib4QzYrij0tcazDuJErb_LQ2f-aATl-daTaHmyVgNuFfsQU,             Tcº,589,535,457,False,False,False,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,C8P2nT_Ke7qSHf-BlMlJE0M_df-I63eXnKw-ma-RnrMTgec,CrabAppleBoy,587,305,274,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,aLdo8vXeBNOAniM99n4eELFTS86HAXoh-eiHELCHZz1N5E4,Draven baka,585,605,579,False,False,True,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,QOa6GnkPhpZOGUVT3ezFNoPve9zWF0Y2roedYCUknQago-ej,WatAreUDoingNext,584,150,111,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,pibO51BAdj_Lt-kxiVUQ_E6Wkz5GeHOw3whbS6xWOon63oA,Seranok,583,232,188,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,CbzfNTMiviDFK5vm12BJT5XLm0Q9RUWoVv4_ocY5uSVqG8Y,rovex1,578,1007,985,False,False,True,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,XoSIvH8wpdYTluOUDMrZKGVDuDVOa_KXpBRON0UfG2srRtE_,JNCao1,578,369,296,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,jnCjPHSNmtMuWD8aGxz-GKw-E4oFjHR6TCGX4bbM-3BwI8ip,BakaEric2,578,249,161,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,Y5_mCXez8nPJOcuxtdS2Y6Lw6LKSyJJ7q2RQ7PxzKF_7b78,DCSNT,576,605,528,False,False,True,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,HL0DHAzMJX_g1KpM66h6-fpZAjpdwK_8UAtSys6cqlfhNX9M,coffın,575,254,159,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,5JXXRzdnA0Z4QVoJYEE5w6NTA3zfuN-4h4Z885o8ahKcl9A,Lemur,573,199,164,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,cRxTj2e9Gws5PtO0LtoNIJN_khQqL5GbbSDFgh6JZRCrcN0,Mob Psycho 101,571,393,346,False,False,True,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,fIyHloV4tcsCI5smMYYbWcoJRwn7vkPIiRIFEg2jHVaWCwk,rallyracer21,571,236,171,False,False,True,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,NEVtpHQ5RlJ_o1241I6AK3mhchtj7iKu6lRtvvGb8fb6utI,TEAMLUKEE,570,767,740,False,False,True,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,sWQewyCBi3ENXzerOwOT9LYRhbHYig78luNXxoIJsMUx1eg,Qitong1,569,417,369,True,False,False,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,KQbhskoHXmDYwCYpjX-PLI8qVPlUqLq4wuJTD4AR7maYsEE,Chookie,568,313,288,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,RQ0lqio7n0JRApn05WRqw-LrxBYKkPnnBQ0h9XSPVTW_wBA,Tosh the Guy,568,299,265,False,False,True,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,EzV4R_EkRs37YUyktxBH-jTk2jxecItslfArMcp_8XvbxNyL,Kami no Tou,567,755,683,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,sVY-vAPl-A6uuVGWrdZpq0Gk88fJsEB7VLkk8XKE2VsVH5g,WX Code0103,567,124,86,False,False,True,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,fD3lMa9SgEowQc5vTDMT0DMcggHvYF-1ITiHBAzuq2DlqFY,RoseThorn,565,270,234,False,False,True,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,MXW3brocSpASSQXGYFY4x_lVN9bH1R2V2pCgGSFJhrga7tY,dumpa,564,361,311,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,eAAQuGpPLZzwW9p56cx4KTKvDeXTXRJkPinozARiYqWaOiY,Meech,563,219,163,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,sumji74oAtDRbJBPaygCOA96lQ0pa61RdXQpk9ZwPMs3Q1w,HighThunderBolt,562,539,512,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,mOioFHwgIzVL4Mw4_96MsTEII9YH8m21caLG8IKiSYlWIkBF,WX Rika19981209,560,300,279,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,FrjewYxYdex1YNhb3eTJoLNiIJ8L1cHG3k77cc18iq5owSw,king ghidorrrah,559,447,378,False,False,True,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,aaHjsrZrwMUNikcJopGHSXJnf9Ee14Jo22dIUPi_gjyVoJLn,IIlilllilililili,559,182,86,False,False,True,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,GvR71lIUesuuedoIXp45WamFZHjYDpSP5VJTAxrYQNwg65Q,poiuyreq,558,498,473,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,axXth9wHALugW58hQetAa9e9AyaEVbZd5QsRXGet_1rxWAY,Diomarr,558,438,412,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,pF8o-cx2Hw2rU3CdgKzxK4jjqZn2vQS8gDg1_qi581dhGN7O,SHEIDEN123,556,146,81,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,BhF7igaQ3ZDDgu63l7cSNJKb88uvFk6WgAIrr8yVXGcl3qs,Vakin,556,145,113,False,False,True,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,03A49bYeoBCvvl8A-5ze_vBk6vIrZ-OjpPDtN4IQeZICwLI,37º2,555,230,186,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,t6-CKMzNkdajsGFCdwJDPLscZ47TooS_er5tSRr4Is0vA4I,The Tank Man,551,389,360,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,i1OcRZUxq3xwMVtYNGPXlxVRFtJyeleq_3w6euwQBjsSepVW,Yunbee,551,280,196,False,False,True,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,vxHUJX9YYx7Ei6fJlvDyaqqVPsGUno_X5NsVzvTGnrmJXaw,Acilion,550,703,673,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,tR4sJpabKKyx4LDPPYZTDGnwDa275GOBu6WotJW7dkE,SentientAI,550,643,626,True,False,False,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,t7TskwL4hBbgwIccFVbhoBQdJAXEM2ouI4nMhlN-qYLtJ0M,Jouzef,549,184,153,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,xrDf5j6rm4OhJTOXnP2tK_QUu1CyHC2zRtcwA3Cl6C5rEb8,Busio3,547,327,267,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,cDFhKPqV0dZulRXn_bZdkGnwDLnv_tktT3jMrQv_K_N0JA4,Thats Not Fervor,547,321,295,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,6YLdKzZuRaaIz9GRQBGSitGnHZS4LwrBFK9UPJCtZcVe2GU,PoopSwag69,545,572,539,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,O32a8DhmITTYwcr2LXrrxe-86FPWtI_XsMQx1b5L9gSFNHc,NøticeMeSenpai,544,289,260,False,False,True,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,a-8IYrz6otAV9Z28lmmWwh6A6EXf8dsQF7hDEoJ6y9H7-xY,I am over u,538,340,299,False,False,True,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,lPBy-VinJw4d6OifVLj7ccaJWVJzI9UY_7EIbJmHUdZtd086,WX HREB2020,537,319,291,False,False,True,True
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,V8YWvWKoSaKBKrmVfok7kjg0OtyZyRISPLRdvnPSEvPjm3I,Twilight Ranger1,537,243,183,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,nw-Ox4JT5HHyxLurLOgJHLRfmBbm2avsZjBB0naDQToSdRY,PR0JECT SHACO,536,259,188,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,MEsFWa81m2eZL59p5P1ZYr15JTcaNgFVoAwriD5h8qGWU14,Fiddle Jungle,536,233,203,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,t1noQHFSNxL7UFd_I5_YQg7OhhJrwXv9m2yLE2qJVPv5l8SB,Fear,534,204,124,False,False,True,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,qp2QMvYYSyu-4eU9e4Q71O_WgtfqmFq4vU_xUwgdohZ6XmU,4 Shade,533,691,671,False,False,True,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,ncpAmQWpbQekSqqdc-b-rdXkdaxwdbJy5oZFC6sVtWfcvD8,Doubtfull,533,366,336,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,57wwWC3CMcRw5QyLLdEu2bw6ySOFAjoTAJsJn7uiLoLe0DI7,ZlKZ,532,342,321,False,False,True,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,qBzPYmTrtxU6ZON9XbvH1FB-2oGKqZaVAvZ4b6x6XQxhD70,YoungestLe,531,788,768,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,675qo0h7GDGJujNBUG9oipZ2pBVua1qm2H1be1SRg2jm1rg,Bmfx,530,345,312,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,a4-O2NxpZrZm_mVFw7glYqgNrks6JtoSdRGQxu2E1yUFnlE,insanity,529,366,344,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,Ga7cC3EwHxMMQhodUMX2CInELI5-sW0jK29rIjxIfc6b12I,Pyswag LFT,529,301,275,True,False,False,False
