,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
11567,ca7ae7d8-470d-40bd-9e1a-c607d68e10ac,RANKED_SOLO_5x5,IRON,III,PaAAXIB2OBSw3wJjD1i9a9U4oXkKcabdpJz3dAAACZV_Aec,Tozo0o0o0o0o0,83,5,12,False,False,False,False,
11568,b82a38d0-1395-4bd9-bd65-634d3679efed,RANKED_SOLO_5x5,IRON,III,VziyV0iRc0BhMfoDsJWO2p15U0sHzkmLlfVvjOubeKZwFLo,1distictis,85,5,6,False,False,False,False,
11569,d8b5d479-63c2-411a-85c1-71a0a22ce2b8,RANKED_SOLO_5x5,IRON,III,RC8WR1yc9kQ69395AiCGtQwQpvrRzc0u3gFoshqdcClHbxg,Xtappo Darksouls,5,3,15,False,False,False,False,
11570,515a9471-5daf-48cd-a522-837622d593ec,RANKED_SOLO_5x5,IRON,III,OpFek5JE5bMbkMeWs7xTz33NpjZ46Qk0eZ30S7vUEB5VsQA,MagicTiki,100,6,8,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'LWN'}"
11571,ba50c5dd-aaa9-4193-8b32-870ce08e718e,RANKED_SOLO_5x5,IRON,III,gjK5zT_0ZhsBUlFRGHJNtlgyEUgfbqX4AzKEQd4I9qkNmJk,Idate Saori,12,2,8,False,False,False,False,
11572,626a5158-3d8a-47a8-aeab-9be86b11c56e,RANKED_SOLO_5x5,IRON,III,wd84sTdUX_rqrG9NH5-pF7n_hK0GgTMm9TWumZnU1O4oPeM,MikeySpesh,90,44,55,False,False,False,False,
11573,20376cab-aac4-47e1-8381-e9358bf7dd09,RANKED_SOLO_5x5,IRON,III,N4IMYf5iBNjs5s71TwoeyW6BAPXOcnzzG_891fuPbLQ38QQ,Ru1z,47,3,8,False,False,False,False,
11574,4c50a980-cedd-48f5-98c4-663ab30e1f71,RANKED_SOLO_5x5,IRON,III,LX7F_BAdanpSur482j-n_uG0Y53ctlWSu__vLJy8xsuKVMk,subiemax,18,19,27,False,False,False,False,
11575,10f2e70e-281c-4c70-9435-d5b92c622f5c,RANKED_SOLO_5x5,IRON,III,fnS_m0LgBEvnVLXuSOaIZtQCS0SMx-UZMyMehNzBrPpVdKI,airthedestoyer02,100,10,13,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
11576,7554e0c3-df5e-4af5-8d02-0d1ae09db976,RANKED_SOLO_5x5,IRON,III,zYOtxEy7kfmsOAR_vjacWWf2S8vqKQu3jGlvi0UpeNtDEQI,Devasta8er,100,30,23,False,False,False,True,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
11577,b8453231-d85e-4c0c-9ffb-323b71a9329c,RANKED_SOLO_5x5,IRON,III,jMXUQhM_MH9UTUC7HzWasivAUAPvxsdZN_grCAdYRt2q,PMPELCHIMPO,18,2,8,False,False,False,False,
11578,391651cd-2921-4a5c-b1ad-8f7e2a411775,RANKED_SOLO_5x5,IRON,III,aVqOqovRF9sDXrc9V7OXgue5n3WOj0to1yXByibrfDBbhKY,zayahthesavavge,42,6,12,False,False,False,False,
11579,46a744c2-eb0a-40f7-abfd-7b3754df3347,RANKED_SOLO_5x5,IRON,III,VMY5x6fnLYjUyvKt-wFzqfLCuG_nM64RvmqAlb4J_MKrim0,sageborkof,36,16,37,False,False,False,False,
11580,fa12b1a4-3785-4ce0-a6c0-8dac6a5a4c6c,RANKED_SOLO_5x5,IRON,III,_RQbaHV7w9x1YjsOg5XH4IVQqWeOp4moUc0m2JibTmGvqI8,X123xps,40,3,7,False,False,False,False,
11581,b2d2be50-a3cd-45c2-84a2-b09dd957f574,RANKED_SOLO_5x5,IRON,III,njvsvDgrjnebskBcolUKHs3s7hBNWbOyr52DGXrzH0supFg,newfiethunder,84,7,11,False,False,False,False,
11582,d3dc874c-f2df-4736-a3b7-1d754fa4e000,RANKED_SOLO_5x5,IRON,III,t1CmY8U0aDviOVo8SRhuuxR6GIzMZwGAHMiRnzq-vyFdk2c,youkgamer,90,11,20,False,False,False,False,
11583,f17aa219-5b78-4383-a4eb-0aa958517ee0,RANKED_SOLO_5x5,IRON,III,tsvmljhXSHEvbmBj297enYWrdr2VrnrZ5bspdMWtrcma4cE,niikuu03,92,17,16,False,False,False,True,
11584,ebc1d187-e8c4-4702-bec4-178a55b571e3,RANKED_SOLO_5x5,IRON,III,QJlll_fqEWEGjYoD6veb-N0PCkUZV40NEJ8wW9dkJPI3_og,MidLaneBanter12,2,20,28,False,False,False,False,
11585,ca17bc6b-e8a8-461c-a9a4-0459944d188a,RANKED_SOLO_5x5,IRON,III,KZ3Xq3VRwmN543O2u2_hSE60otNtyma9HrWMLny5ANkLs0M,jatann,96,5,9,False,False,False,True,
11586,3f783a87-e87c-43e5-b770-8632174c92c7,RANKED_SOLO_5x5,IRON,III,NI9IR3WmZnSrEmG0peiyePuddV8fE1ijeEEBa3qbQ99Yc1E,ObsidianGiant,58,44,55,False,False,False,False,
11587,a74d6114-3042-4a20-bf1f-9c2ea089e83f,RANKED_SOLO_5x5,IRON,III,iHvtlwUepJEBGx915MYnlp6fvqphQLTTFrmq_7PHQsMVj18,HawkXero,100,9,11,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 1, 'progress': 'LNN'}"
11588,f7ce6e35-481f-44b6-b078-bf05f2b039ad,RANKED_SOLO_5x5,IRON,III,fyCigqPchzDeXAVB2WmBNclVETRokBfHYCqJ7NK6hzj8TSQ,TheSrirachaBird,8,5,14,False,False,False,False,
11589,4612c520-6baa-45a4-abf7-1681f9905bbd,RANKED_SOLO_5x5,IRON,III,w4fj80GfGyJbclmIcuxxCBsy-zA-syllcgfkFwDcxyJGDP4,Manwax5,100,10,13,False,False,False,True,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
11590,526cecc5-369c-4629-878d-beea9cdcf517,RANKED_SOLO_5x5,IRON,III,FUY_xcYBiS0jVt_AsxPcrUaGH9aRt9Hs14NgziwsGBMPXmw,Fraizel,47,4,12,False,False,False,False,
11591,b963bd7e-421e-4057-897e-831dfbb14a09,RANKED_SOLO_5x5,IRON,III,OprTrHa4o61kT4pPNvl8_I---OuMvil_N3KbD-0Awg1am_A,Dante Equals,42,3,8,False,False,False,False,
11592,20376cab-aac4-47e1-8381-e9358bf7dd09,RANKED_SOLO_5x5,IRON,III,OuP8ghjt3-D7l178GPcxq8CDd3Juu0uRAOw9tfNqzAtnqoo,Sycick,52,3,8,False,False,False,False,
11593,9f5679a4-649a-4a5b-818b-b15fa755bedb,RANKED_SOLO_5x5,IRON,III,S_5kuWF1d-8Jbf37DeDOMBEYhx1EaYQFpaFYN8lVIrmDCSQ,fonceur,43,16,17,False,False,False,False,
11594,0d223012-1808-4fea-80b9-78dcec470017,RANKED_SOLO_5x5,IRON,III,cddpjxpABIdO01igS-Oe7mQEiMyO08xJfDjrywh78rs64MM,packdaddystacks,61,33,46,False,False,False,False,
11595,4a28bfd5-6825-4a74-80ca-dfea56d8d3ab,RANKED_SOLO_5x5,IRON,III,C92tFv7fH5LPKsOJqA9F0Ep8-dxttjAmJxsOTRzP9ZPCQvw,Leopup,75,4,8,False,False,False,False,
11596,ba849d96-84bf-430f-a1e1-78e9f2f1e2aa,RANKED_SOLO_5x5,IRON,III,zwgG2BXgcxSHV2VmL2r7Uep98uf2nQ_hW0tyMYnMS5kFQ6o,zaber ninja,56,12,28,False,False,False,False,
11597,109064fc-2422-4999-801a-16eace4c206a,RANKED_SOLO_5x5,IRON,III,oBfnW-IpirbggL-jeOOCsTyvGnwpkHYqjOFDhfArZ_e4Aac,Ski Da Kid,19,7,19,False,False,False,False,
11598,8d98dd96-69f0-443b-8276-c1b7601c9b76,RANKED_SOLO_5x5,IRON,III,IgylhSqWrcoixX2ImnVXXrhKixtjJYhyfFVNaID4maFLw-o,Ox Bruh,68,4,6,False,False,False,False,
11599,debc3eb2-c8a6-469e-9fac-ee45588ec0d9,RANKED_SOLO_5x5,IRON,III,bZ_eWSQEhMv0qktr9DGFsRgAsMPqpDcwIUVu3s5DoIwE2q4,Seifji Lagoon,58,78,88,False,False,False,False,
11600,069c7568-1970-4db9-8449-f71e759a5f13,RANKED_SOLO_5x5,IRON,III,LjRF22ZavbmduoOUq2sO7R22xA7NX4GPc1JfFu_FtH4xOLA,UnbiddenQuill,0,3,9,False,False,False,False,
11601,667c40ec-6bb8-4fbb-bf4c-a87fa1961651,RANKED_SOLO_5x5,IRON,III,DFksj5gSvNNzJFN1sR_Zb4X9IwFHJHsQeT05v8vwE3AfzDo,Antpunisher,48,30,33,False,False,False,False,
11602,e6264d01-a113-4e3b-93a7-efb2cf55a942,RANKED_SOLO_5x5,IRON,III,qTkiilDdaNOcHCIDNFDXJnXCqhduG_cu7Nvk2u4jLIWoc90,Brycekromer,0,6,9,False,False,False,False,
11603,5220a109-cbde-4f6a-9688-5f54f387a334,RANKED_SOLO_5x5,IRON,III,27K4sMBtJryq_0CWQ-uqp6DNjkvd-OZVzq1_GeLsJd644es,Dreamy Eyez,100,30,38,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'LWN'}"
11604,11a75b91-2391-4bb6-87c0-29c4a9fce9f4,RANKED_SOLO_5x5,IRON,III,BzBFHdy5ycS_3XI6eMmZh-tJvx_Xl5GuBkNeib6Jz_R7owU,Juanjv12,61,4,11,False,False,False,False,
11605,2f1e0209-b014-4a7b-a532-37691e69078c,RANKED_SOLO_5x5,IRON,III,M7Tjdyk1Ai-vZnvjNMeTmUFAooa68F2IVKjmVJuPeT2LEag,Cappy29,71,4,6,False,False,False,False,
11606,86cb4a17-355b-4788-ab67-2a2f2a26e56b,RANKED_SOLO_5x5,IRON,III,KRVUqIwMQFThp_A3xubiRxoMhyMjm6Lv2xVWp8vrBWy6Je8,E13ador,67,49,56,False,False,False,False,
11607,3f38032b-ade5-4c98-8cd3-b87bfdcdfbf8,RANKED_SOLO_5x5,IRON,III,qcRL4W5lQsXqrVcAGz00MYN4U6e0m-ZpwN9-chCqcYyRBVA,UncleRicky115,18,12,14,False,False,False,False,
11608,9bb66f5c-8b61-4400-8c5b-159863fd7068,RANKED_SOLO_5x5,IRON,III,JjYnV0T-UoT498ztwneYbSNPt6IrXOw2DchnK4gDVpWpzwQ,demonicscribe,66,192,233,False,False,False,False,
11609,a56d09c2-23d0-486f-acae-dc9797e50b23,RANKED_SOLO_5x5,IRON,III,y-Iub1AtFFpodH_erqyoQmNPqhCANSvhjrAA1PXl-n1VjVk,anthony5258,55,6,7,False,False,False,False,
11610,96953ac4-c025-404d-aa7f-bf88853c8092,RANKED_SOLO_5x5,IRON,III,EsE7CEkdGR_YsoS6mgPEQzFJiI6J_s8tYxUNx2SicjiDiH8,aznbonazniza,21,8,15,False,False,False,False,
11611,636a97f3-c76f-411b-9250-9aa7c64aa475,RANKED_SOLO_5x5,IRON,III,S76nOkC8Hmn25UYwW190G5BbDbft4j_A7SNjxa28I1MfFpg,TgAngryman,59,21,38,False,False,False,False,
11612,a91b7d19-cabd-4e75-8317-0955ecb0d085,RANKED_SOLO_5x5,IRON,III,un0Nyj750dj5sYWdjVuWrSpfMZaEVC_Lm_efFtTsVo5Lxy0,XOTA95,30,6,9,False,False,False,False,
11613,5c909e69-574a-4b29-bcb1-55b70ac39f5b,RANKED_SOLO_5x5,IRON,III,_Yds8dhBVb09YhPHIscbGYuHOYZ4kcmIeUnFfIVslGqDsaE,RamUsCo,0,138,199,False,False,False,False,
11614,f41cc608-fb4b-4133-ae65-d21ecbb3d601,RANKED_SOLO_5x5,IRON,III,aWhG7ECSGiLhsO6GknBpScS6ImbDoR7WmDPRIlg89QE7rHE,nsam14,12,45,62,False,False,False,False,
11615,ddfd9a01-5f04-4d70-8ea1-0c2a50de83e0,RANKED_SOLO_5x5,IRON,III,5rG61Ek9naTdjXdz8M4N4mT4Iifv-4CHLzBrYl4sYl5bKVQ,AxelTheRed,70,4,6,False,False,False,False,
11616,24404f05-8a1c-419d-a748-a412a84e3ffb,RANKED_SOLO_5x5,IRON,III,pn57IDFTbTY2o5fix59-3Na-ESorpPXHRIIeh-qoq6Z7yPw,BootyGang305,28,3,9,False,False,False,False,
11617,f6eef362-6937-4294-b8da-c98b063c5790,RANKED_SOLO_5x5,IRON,III,KuNx5ME0WyI-covXSuGEoi9BQpXvC8vBR87rYu2LfBajMRQ,T Grizzledik,78,5,11,False,False,False,False,
11618,7554e0c3-df5e-4af5-8d02-0d1ae09db976,RANKED_SOLO_5x5,IRON,III,MhNa-sjnBhNe3tz3tWIA3i8jOoa265Rp_CjAwOZgEYNJaCA,DangerBill,72,6,11,False,False,False,False,
11619,b13d2ff6-c00b-4cdf-a820-20dd3fda84fa,RANKED_SOLO_5x5,IRON,III,VKPVSGkzjEuKyWv47m2vMaVlaR5vGJUw2UCy8s0LN91Fio0,MASHARIAL,44,4,7,False,False,False,False,
11620,e371dae3-ceaf-4952-a97d-35d7b1f40c5b,RANKED_SOLO_5x5,IRON,III,7Nl7LCzD9ZZIXwZx3dpoeM2Qqk6vtZno0MNCEuOz5GTyBwA,BLKMane77,100,9,4,False,False,False,True,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
11621,cf21616a-ef76-4693-adbd-5bc1021ad3bb,RANKED_SOLO_5x5,IRON,III,dmfovPkF1Fwt1g0h-6ETTM5me3FI7cIXuYXVjXedYgkFHxk,Chimp of Legends,0,20,31,False,False,False,False,
11622,4ad8ac51-7c30-428c-8792-e67be7ad51b5,RANKED_SOLO_5x5,IRON,III,5fz_btjQz9mOvquhPoIYrEXez7vUL5ei-XvhMiY4HZqPekg,amoeji,16,13,20,False,False,False,False,
11623,540a9492-7b3d-4c5d-a193-dd50177c078e,RANKED_SOLO_5x5,IRON,III,OfXjxeVmF8Y2SDH4i1xr1QIMBB0F0jUjdYJHt8JmZWPCFOw,420babekilla,56,4,10,False,False,False,False,
11624,3412265a-e4db-416d-8835-4061714600cc,RANKED_SOLO_5x5,IRON,III,6SwBNg1IN8QFf9nqv08byJ7WmS9YVTOoOhMewE4rRPHVcDU,Veruckt07,8,27,49,False,False,False,False,
11625,751b8959-7ee9-4bda-a332-c10dc566118f,RANKED_SOLO_5x5,IRON,III,mgkn0eNXS_kLUEWO0U7eW--KpszyoRncow6RPHYSldcq5E8,Bretayne,51,3,8,False,False,False,False,
11626,1716ef88-d141-40ae-a6a3-a04e64fc3612,RANKED_SOLO_5x5,IRON,III,lCID1G2pvKr_C5akwdBQwDPZvRsh3embYLwnfuGy28b7bDY,izzy17,79,5,7,False,False,False,False,
11627,bf1595c3-abe7-4544-aa89-25681b6af00f,RANKED_SOLO_5x5,IRON,III,eMVmaEX-wMtJm2lBh0YYOFGZbkd1rlg5Q6n2KzmTi5KigC8,Winnie the Deuce,6,34,50,False,False,False,False,
11628,00a56440-243d-4588-8e38-6c6c2126ab77,RANKED_SOLO_5x5,IRON,III,rl4I7r8ENxZ9snlsTU5wQZQdYJZPmS5ZOg_HK9LL63YfrIA,akanasty,62,4,8,False,False,False,False,
11629,90e619f7-a895-446f-a545-46e6b644a800,RANKED_SOLO_5x5,IRON,III,gfzfym6zxp1uIlgZ0rq7iBW-O7eVd7LSEsohdtAl95YpT8Y,Bullsfan5,91,5,9,False,False,False,False,
11630,ee6e7846-f631-4f24-95d1-074c9c454b22,RANKED_SOLO_5x5,IRON,III,8f1K8NEZITcaRQGb5Kwqf1u2DWqBbBvvUusW7hgFgVOswPI,Rhino80,83,17,26,False,False,False,False,
11631,8b479119-5b23-4956-a1cf-04426cd23788,RANKED_SOLO_5x5,IRON,III,97XmpFA2mps0sDgdoh66SH5S89eoHozIH3ejy1JKnrRZqoQ,n00dle1108,68,7,12,False,False,False,False,
11632,f941b6fc-8aeb-4546-9407-7e102a75fa1a,RANKED_SOLO_5x5,IRON,III,_2SOzYnl_GXhMlgEqVdJSD-QTn1U0v5w4p9SRl4u8l126dc,cfolkers6894,41,21,26,False,False,False,False,
11633,05b8692b-9606-4139-b76d-f50c8af68530,RANKED_SOLO_5x5,IRON,III,IibYKNZAqB8qYAjv2Wc1LGcIDRotjX6k5-rIq7bYUFDIq1Y,Jewbron Lamar,17,5,13,False,False,False,False,
11634,b30a1978-396a-41d6-a070-f757ee5778dd,RANKED_SOLO_5x5,IRON,III,oIjuWMfRjAN9IUwN4uWbYEOkfBtsSnjqhz-zGXnTMn1CpeA,Drachi,57,5,10,False,False,False,False,
11635,4dd6e9ef-3dfb-4800-96d0-5e8567b82a7e,RANKED_SOLO_5x5,IRON,III,GxrtDcFmD7dM-X1rHsiwghmVN9h3Y3sbnAKCfnqltMKjMBM,slayp,0,157,188,False,False,False,True,
11636,097bd575-0cc8-4ac0-b96d-2d6745006ad0,RANKED_SOLO_5x5,IRON,III,ANPEaJ9sMvMRQxZpYpeFmRNl5U7cltYti7R_x2BCc5eIzj0,FrenchBread147,0,2,10,False,False,False,False,
11637,f3402a1d-d55f-4bbc-90e0-c9b6806d3ba3,RANKED_SOLO_5x5,IRON,III,-h4RPKvH0a70e0AEymSdENSppbhzIp9J_veI20mRNrPXjNQ,silentslayer20,66,8,26,False,False,False,False,
11638,14a45a2c-16a4-480b-96a2-9c2f2c25a93a,RANKED_SOLO_5x5,IRON,III,NO5FNuBy4nl02p8WH873HcI7wF5CwX2TtkFplREUQ5NW9xM,XxbigXxDaddyxX,100,10,20,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
11639,b1a5dc18-1949-4b0c-b27e-c37d29ba71d1,RANKED_SOLO_5x5,IRON,III,zNcI2vpu9luSaAN8v6u-J6F68pOqsm66XTfDPj1bLc-JZ6M,NinjaWizardMan,69,6,11,False,False,False,False,
11640,03aacce0-600b-43dd-ad0f-b94879a408c8,RANKED_SOLO_5x5,IRON,III,hu-qyhrXLotvwUAca8kTHb_0y4pQfYuIYx1JNYfYabkVAis,On the Regular ,100,4,13,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 1, 'progress': 'LNN'}"
11641,a7867ba2-762b-4fc8-ba4f-945e7032dbee,RANKED_SOLO_5x5,IRON,III,wz90AYHWTxUqItPrfUCehV1iEPABZD_ZCJIjMa1qw8ikd-g,MoonJab,38,5,13,False,False,False,False,
11642,cd301ce5-c287-4614-a444-00f4d0fa5de3,RANKED_SOLO_5x5,IRON,III,r4AOW4dT-JLVphs9megu2RV-I5M18YKr2_81YK71Oa6UqIc,ross42,58,17,22,False,False,False,False,
11643,bf0f2abd-e9b5-4aad-a68a-ddc43398a71d,RANKED_SOLO_5x5,IRON,III,_mtmVP33CkAxBK-jpGUCVnMJ32OpkiccIeTqEK65nX4OE-M,Slanted Right,84,4,9,False,False,False,False,
11644,4de5fc50-df68-43a0-ada7-b3966bee3b62,RANKED_SOLO_5x5,IRON,III,lffWeRjBB-ZtfKfNC6726ARjwIeXmX5KV-HtztcatsjWLjc,Sir Bearington75,47,4,9,False,False,False,False,
11645,db07c0af-2b8c-4e08-ba52-89a9b8689986,RANKED_SOLO_5x5,IRON,III,B4U8-GlK_EAN65GRWNG572RxqxduBWtA2B5Y3NanZO4fHgU,TIG23,35,4,10,False,False,False,False,
11646,7b5b423c-7c8d-47d8-914e-f7f1fb1d28f4,RANKED_SOLO_5x5,IRON,III,UVdH9nRtJXlZd72oRdRBs2wRqwdng0Z_4AVSaGCPwNJG3TQ,Trix For Nigs,43,3,9,False,False,False,False,
11647,71020663-2ff2-4330-8fad-eccbd0307d27,RANKED_SOLO_5x5,IRON,III,drcVsnEUcU-R7LlX7uwET3fX4Rz6uwKZ_neLW_ATb99iAhc,BlueSilknSud,56,7,13,False,False,False,False,
11648,09e6479d-636a-424e-a960-321e86f4c111,RANKED_SOLO_5x5,IRON,III,aXGfqjaoBpTJDEGrQpOE8-CrMw8NaPOVyPMGIq_ix9-JCw4,SoulMatch49,0,2,23,False,False,False,False,
11649,68edd3e3-d8d8-436f-aa98-1553254122c9,RANKED_SOLO_5x5,IRON,III,iH7fUTopIWyYuhBFTV1ilMcsnihWWWxeXi4QkkNME_hRvNc,TheEvilWaelock,78,17,15,False,False,False,False,
11650,6a966254-af5f-49ef-99a9-18212752eb97,RANKED_SOLO_5x5,IRON,III,r0DFlYDq8oiQGvgnZIp5udf4D6Y8vdwkT-SX7LV0tZluTfo,Immorta Horseman,99,11,12,False,False,False,True,
11651,e16fb15b-4ada-4d9d-ab54-0cf711435dc6,RANKED_SOLO_5x5,IRON,III,tnmlbas-Fisu1GVySR4Iv2Ghcb8220QJhu-pvg67qgLyLL8,Belongs To Wolf,0,5,17,False,False,False,False,
11652,0bcfe4c6-9b6a-4a36-899f-858d4ddca842,RANKED_SOLO_5x5,IRON,III,IEnHx3qWNvCJA6sBHDMIbj5NxT4_GckasfpQq2ws44eqlyA,chileconqueso,53,3,8,False,False,False,False,
11653,a5b10ba6-9446-4249-95ed-df8ec9fb11cd,RANKED_SOLO_5x5,IRON,III,a6gttFlRtiktVhm0PPHOh0HHC-9ehELxvF9wR-YY5ZE68C8,mimimonsterr,0,28,59,False,False,False,False,
11654,733b131c-4f2d-435c-b91d-f1bec8ccb650,RANKED_SOLO_5x5,IRON,III,p5tCZ5VrIXwq6Ew_A22Y-2N3obe-ueZC4t1HUbXTzV2VTbU,Obama Care is,62,3,7,False,False,False,False,
11655,110ba6be-ca1a-4ba1-aab9-427168ffe78c,RANKED_SOLO_5x5,IRON,III,ev5-2Yd77yxzYR2XrTlhWFBEYYTT78WOXGFI-6gedI6mze0,Cpizzle1,54,1,9,False,False,False,False,
11656,f139e4ef-6a64-4f4b-a8e7-de34d19b1fc5,RANKED_SOLO_5x5,IRON,III,rNQQIVhm95SEOIfqF2V_ZGY-vzUExYCy9u1Wf4ojB8VHgqA,Whitenar,100,7,9,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}"
11657,f4722d91-092b-48bc-a9fa-6e69e99cf7be,RANKED_SOLO_5x5,IRON,III,CKlCmC7Ooig7kSyKodW4IlUq8HkGci2xiMEZpV088ahB024,Power Choad,0,6,10,False,False,False,False,
11658,db915e5a-ae55-4f50-b15d-c976af913b38,RANKED_SOLO_5x5,IRON,III,vAaGg3TFIM4NSDwCBoGJ6bDcpL2j_IBWoHpAr2cQXnekDy8,EpikGamingTV,62,5,5,False,False,False,False,
11659,a6bf8ef4-35b4-47aa-9e50-7306a7cf3739,RANKED_SOLO_5x5,IRON,III,_pN65ZviGk2O3qDaQeXXtiBBQGWH-ORhgJF1ylpguVt1U4I,Leeeeeeeeroy,0,4,11,False,False,False,False,
11660,38f23228-20cf-4505-912c-206e4fd85f4b,RANKED_SOLO_5x5,IRON,III,huTI15WwHoqgMhDgM8gRfvL56iguh2ASlE1L5651VBGJWlM,tszchiuchiu,0,6,19,False,False,False,False,
11661,3ac06dbc-499c-4f36-9e70-c2a9c9cb009d,RANKED_SOLO_5x5,IRON,III,lG9Ww12OlvDfTXnIAcc1ZeyMoJBsXCBcAEESp6MaORbqFM4,wuchiway,25,6,8,False,False,False,False,
11662,43234b42-d631-4f3a-b00c-db856dfaae49,RANKED_SOLO_5x5,IRON,III,GE8x7ZgKmMn0zJUF_y6e3ZoGWBKeNe15JetLoM2e3RUESUw,Pickin Daisies,18,12,15,False,False,False,True,
11663,c72eca07-4c79-49d4-8bc7-f89ccd8ae98d,RANKED_SOLO_5x5,IRON,III,P5gIeIDW12zcYjEUJDv1rGXenI9mm91IIDTzgWHIy87XYOE,xx2freaky3xx,43,32,32,False,False,False,False,
11664,3031a678-dfdd-484e-a649-8866423c9db2,RANKED_SOLO_5x5,IRON,III,sc9J7n5GkNmuQZuW0eq27voHZUezUAE327LZPJJjZEQk0A4,xDxPxO,19,58,67,False,False,False,False,
11665,3f03de48-75f8-417a-b4c8-3e2cda725733,RANKED_SOLO_5x5,IRON,III,bQRn7wDReG1l4yX85YmoKLf4vfKr-2DGyMAbBBepboKzPiI,Duoa,53,8,9,False,False,False,False,
11666,63828a93-4e95-4703-9edf-8e2ed707c67f,RANKED_SOLO_5x5,IRON,III,5wngjDgUvwzMdhGbFUvjsfDQUlqJV6UyFq7dU5gVP5-Ml9k,Mr Buttter,22,12,12,False,False,False,False,
11667,ba0f9272-c8e7-4f9d-ad75-8bb2fcf3ec48,RANKED_SOLO_5x5,IRON,III,6X2I5r6kDBf8XBv93TZ1o4NEpnOEFYc0lm0e5o5DQwqjWmw,BryceM,0,4,11,False,False,False,False,
11668,f0961e9d-b968-4e4c-88c2-f0af29bde527,RANKED_SOLO_5x5,IRON,III,eRnuMMXVRR44g17s_b1q4_ZEGLSK04DZsnBmIYyVMweMAzU,gym rat jake,3,8,22,False,False,False,False,
11669,50214f24-0e1e-42dd-9442-9b61366b8918,RANKED_SOLO_5x5,IRON,III,hCkc9yvczrT31GJx7bS-nI1k-CZe8qRYevd_eKcp1dUTYrg,Tyinivaron,0,11,17,False,False,False,False,
11670,e62c6e19-b937-433f-9597-3bd22d1731b9,RANKED_SOLO_5x5,IRON,III,9TMfLJ8aoNaVZKGNcfq6i_1EdFOZqmjKFVKPEmwsedTdWkI,subbydupie,82,4,9,False,False,False,False,
11671,9eab043a-0cb0-4514-814b-5a7421ff23ed,RANKED_SOLO_5x5,IRON,III,u7ETr8exRxFW_br9v60zEDI95nFjkLGjMA7nthSumBfV9zA,xXLux,62,3,7,False,False,False,False,
11672,faeac1a1-f40e-4768-851a-3fcf05ca0460,RANKED_SOLO_5x5,IRON,III,MLCpQBHxKaG9qcnHrfBhXTJ8sqh6vZRIJL6p7XbU37Bl2VU,x6xmapquestx9x,55,7,6,False,False,False,False,
11673,3380d1ad-09ab-404a-a153-d88fbc16f68e,RANKED_SOLO_5x5,IRON,III,e1JAVHPoOoWX2krxtfdmZAYuzaivctORqZ2ykU1PmT8Qryk,KayneWestFan,100,22,13,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
11674,adc96d21-8dfe-4bfd-8faf-25e63e0b5b56,RANKED_SOLO_5x5,IRON,III,teMoQKSyiMPiZ-IOYlAl_akgGhIg72l7eqcdwSVzzHz-Ekc,wakakawannayes,0,4,8,False,False,False,False,
11675,695cb1dc-c6c0-48b9-940e-1786faffea4e,RANKED_SOLO_5x5,IRON,III,gGBQgDHSEEEFffAC7rVpnoLYr9cVyMpOzNYIZJib9hawIPU,ukininam,95,6,12,False,False,False,True,
11676,4801700f-78bb-4aa2-a454-a3d6ba4d0c9a,RANKED_SOLO_5x5,IRON,III,gTwg3UteQjQ-S3lJR4EfaCQQh0o6HtbLuagU0iY5qrluqdY,Looser Buty,44,43,49,False,False,False,False,
11677,43bc59f2-e51e-4712-8097-d6d1f3e87bb5,RANKED_SOLO_5x5,IRON,III,hZEJkYdLaBsciAc5yC6QHoVd7GjsswoPz9n0ML4R7pv-7jM,Fallenangel144,43,35,48,False,False,False,False,
11678,c9550471-c206-4dd0-b6b5-cde933617cb6,RANKED_SOLO_5x5,IRON,III,phLRFJ2o5cj3jF3DUhD1Gf8R4_bL2jFJKPdLNjUMlXJ3nQA,Iamalba23,2,11,18,False,False,False,False,
11679,4170527a-d8a5-4b97-abd1-d1ae824c14ef,RANKED_SOLO_5x5,IRON,III,gskmWaoMtS4DZyCBZkO4ya3Iec9tZ_gPQ8sCJT72BEmibwk,Lusee,72,32,45,False,False,False,False,
11680,de82c4f9-c84b-4415-87a7-d84cbb6a2d72,RANKED_SOLO_5x5,IRON,III,323Es-BEbeyIYOpYBa36T0RY_l5GHgOf5bkQgqKn0ogWs-0,SgtStache385,28,5,6,False,False,False,False,
