leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
3e546251-d0d6-4eb6-a90b-fc9ef017c50b,RANKED_SOLO_5x5,IRON,IV,LHGr1twLdCf26mfzjBb4tCsUpy4jk0qpAUnO-zU0a6Kzcp4H,Im LiKe MoNey,75,14,27,False,False,False,False,
893b32ba-8b17-4553-84a7-8edafa70be35,RANKED_SOLO_5x5,IRON,IV,lGMN6dDkNFOpdhfDhHz00loerQJjioNokWHvkH29CkRzLl8H,SourGummiBear,66,8,38,False,False,False,False,
cb30abfd-a4d8-4c33-a707-6bd2e571656c,RANKED_SOLO_5x5,IRON,IV,h0wtmmmW4M3lAWuDRIK94i6clCFxAtxPI8IGD5BUiB35h4gA,wxidvnw9499,0,14,27,False,False,False,False,
73654520-4f50-44f4-855a-d08b49842860,RANKED_SOLO_5x5,IRON,IV,z8B_ZNd7BSZcBy6n25QmTSQAU-ksJ2fmZbhbDNGQI1JYz1hE,kSnHkVOlga,43,13,47,False,False,False,False,
dbd7cffb-69c0-4df0-88a2-fcdbe80d7e23,RANKED_SOLO_5x5,IRON,IV,pMcWTg7ltrcVoS8ASitr2wx00_08Lul2ME8rCVaFajJqHowC,Velmet,13,2,17,False,False,False,False,
df6bdea2-9506-4009-a493-e04242bd1da9,RANKED_SOLO_5x5,IRON,IV,MBHRsONVTg1uzhXPm5nQfC9O6vu4UHOpJ0dLRCnK37lAEZso,Pivotalmite6859,5,82,155,False,False,False,False,
6ec4eb50-ccec-4943-a2b4-a4f5aac9f17b,RANKED_SOLO_5x5,IRON,IV,jyW_NHdCDa7k5NVrqmmesca7Y6v8dgGvfEiFaGVf4xRQ48eW,Aahmedn,85,11,30,False,False,False,False,
1d54f858-2ce4-47df-b7c9-4e4fd25623dd,RANKED_SOLO_5x5,IRON,IV,irPf1DMDnRhaDgFtfvObChERz3M8v0f2AUdAvLebRh66Ctqh,Slimer21,81,47,108,False,False,False,False,
0db013cd-a654-4efe-911e-f04f105a35a2,RANKED_SOLO_5x5,IRON,IV,Z7yH1RXqGtodu3OYdvJ7oR3ONRWzpm1YN6RjaK3Wsy2pr0Vl,inﬁdel,90,6,10,False,False,False,False,
1bcf6e86-d7f1-4d4b-891f-9462c64190cf,RANKED_SOLO_5x5,IRON,IV,fE5_WoqumEt6A3hxojqArt6BduVGtPlIbwWBcVKjXSC9SJNd,odisodie,34,24,44,False,False,False,False,
af7e3e55-2647-4a2b-af15-0d64640bebef,RANKED_SOLO_5x5,IRON,IV,wyqt4uJvNi4hE8E1UhMbX-qsayH_OadF49hizgQxOW-uwtvc,tingu7,75,3,13,False,False,False,False,
bfee9682-c113-4020-8195-718ff4e31d7b,RANKED_SOLO_5x5,IRON,IV,STWrA4a4jeHTQpB80dycSq0Rnd4hbFox3M6riSfztf9_qAvW,GreyUmp,21,147,255,False,False,False,False,
3d439d83-103a-4520-89f6-ba8f38899237,RANKED_SOLO_5x5,IRON,IV,Jke_7SmIsAYCyg4z5_9EGVYkiYZ4bvASfFraF4d--bvDMK2D,Ranpheall,36,1,9,False,False,False,False,
2cdab337-59b2-4439-a61d-749638997076,RANKED_SOLO_5x5,IRON,IV,4HkYk_Dcfhyxvl0GOlRaLlzELcUH4KQRW3kquz_wXw7UR4Hk,Buddha Lotus,31,44,123,True,False,False,False,
f2a6395f-832e-4787-8411-7d6f60090be1,RANKED_SOLO_5x5,IRON,IV,Gtmw1RBXMbiZGWn-Q2RVTPB3zbw3kUiy6LJYhSjOEUIu1Str,a7wa7er,16,65,90,False,False,False,False,
5175dc9c-e997-46e9-ad6f-420a256d556d,RANKED_SOLO_5x5,IRON,IV,gJxjE2H4ya2StvdSlkwvHJ5dpIV8Ge3MuyP2UncGgqJ_HloH,hi am controller,90,90,175,True,False,False,False,
47d81e34-ce5f-4d20-a5ce-08036d830d7b,RANKED_SOLO_5x5,IRON,IV,nySTPGldKwsDmETKEnWDGV2urqs_ZYj4aUlRQ-qM4M-DIOd2,GodLike2K19,0,36,57,False,False,False,False,
ff01cd19-b195-4fca-af64-6f09d277389a,RANKED_SOLO_5x5,IRON,IV,LJDB7WHXhmGlITCFkxPscJFc9U8pC7oi_6TqB-S3c77TF83O,Strixxi,4,21,39,False,False,False,False,
a65741c9-6dd4-4fdb-863a-5757b90d9de2,RANKED_SOLO_5x5,IRON,IV,5UPiYwidTBSbVuC262K4FesXqHy_ibsZB6BnPk9yamJ9CUh_,Pankras1878,77,3,13,False,False,False,False,
03e0ead7-7719-4e1d-ab92-8c23f3fed23c,RANKED_SOLO_5x5,IRON,IV,bQ3ow96cOzShT09bdtkSI2L48fr2t6noWAyCGXp9VJPgV2pz,morningglorySC,45,48,72,False,False,False,False,
5d701449-cd66-4197-8ecd-53e0407844c1,RANKED_SOLO_5x5,IRON,IV,EHYSFNzJeFi-oRYbkf_4fyF4Ag6468M0kMjywV0xUu5Us8Um,Support for Tips,75,32,67,False,False,False,False,
0f3a7212-917b-4df6-8c3d-20368cf1649a,RANKED_SOLO_5x5,IRON,IV,S2HWMoFy9nRvuBoAn1SyXwkqong6xh2aZQHFrGR8dIMtN1_2,THEBeelzebub,60,1,9,False,False,False,False,
cf3ff9c3-c446-4b13-95c4-5f19352c4314,RANKED_SOLO_5x5,IRON,IV,inFVw3oZ4GGHX4h4KQkC2DMoFcX7IocO4SM0TJ80qolqBqzk,dIvLuther,57,80,93,False,False,False,False,
8b32daa1-45fe-4d35-9d3d-071515f6d834,RANKED_SOLO_5x5,IRON,IV,vVa8pTv_La1FSmb1tTD7sWnwbbj9bWBnRFcofG5GX9OV5MFh,LoveNoEvil,0,6,21,False,False,False,False,
24404f05-8a1c-419d-a748-a412a84e3ffb,RANKED_SOLO_5x5,IRON,IV,o3pXMjT23JTFUcjTjKhlepxVORTpYhYMdt57l766sZcOEUzm,Proevil321,32,75,124,False,False,False,False,
fef1c4fd-54fb-498e-921e-5ef23643fdab,RANKED_SOLO_5x5,IRON,IV,Zp5nqS1E5_8q9ab3hKtrC8U-JnPc1EjlQ13KQgMWm8z-DXkY,Ezri Dax,64,1,9,False,False,False,False,
101fd4d5-25f0-482a-81d9-9ecb0d175bc2,RANKED_SOLO_5x5,IRON,IV,xgKWWGmbUzRBC_pRiyTWHul_JWqlslnURfQxKEGN5Nv_h1ON,rolexy93,22,6,20,False,False,False,False,
7554e0c3-df5e-4af5-8d02-0d1ae09db976,RANKED_SOLO_5x5,IRON,IV,q9Yn8WAPzYL-It5TzG3dVq_jDSwILlogAWzYjotgh46YNgiT,LostArmAtWork,0,0,30,False,False,False,False,
787a4eba-5bee-4574-ab6d-74de164a94b9,RANKED_SOLO_5x5,IRON,IV,RgjYiJzYmQaUTAZqOMjv5LmGNEMP2GKtWfAusGZkoB7pkfXz,chimperu,80,4,10,False,False,False,False,
27fbf2b0-dddc-4b0a-95f9-2bc234f2d813,RANKED_SOLO_5x5,IRON,IV,SGDKD2p4NBWQcxJbr8VV1zUW5c9YN0YLiKDLgM9Q6evnJchY,oGojio,75,12,20,False,False,False,False,
39273a46-ce8c-4c11-a2d1-982955ab5beb,RANKED_SOLO_5x5,IRON,IV,6sN-4MZ93AZyUhlRR0OecMGewNicyNXLrCI6qdzEH3752Dtr,kTanwins,0,43,70,False,False,False,False,
c3574be2-be44-4cfd-a324-544cd911c37e,RANKED_SOLO_5x5,IRON,IV,3aSWxPY-QmD9zgY-Z0clbOnxo7CSKrupn7J-vUd5f8mYEqCJ,DischargeAdmin ,59,40,96,False,False,False,False,
0cea438a-0642-4e4b-93dc-6dd3ef7a8f7f,RANKED_SOLO_5x5,IRON,IV,Yz9Q2QWVOhApthrJN6YXqQRuN0e7wIg-e-so6p3zNtnsdb12,godryzewick,69,29,55,False,False,False,False,
78ea2d73-cb2c-4f82-92d0-485164e79a9b,RANKED_SOLO_5x5,IRON,IV,kJbEOUGbFIct_DX8gATNoayhsDXcWP9CNPtGbBDlgOfpnI3i,hillkim,22,24,63,False,False,False,False,
6959344d-2582-4156-91b3-c9482204d979,RANKED_SOLO_5x5,IRON,IV,EWlD4Nkx6j6qpNSPy4xdrEw-skTH5Q0tESOP0WYW_T2lJSmp,Aerbalum,0,71,119,False,False,False,False,
5b725afe-c20c-4f67-b575-a5ded463b195,RANKED_SOLO_5x5,IRON,IV,e_50pYrc4t2Jjvm5opZbNo6sA7kg5fB144Y2hM1pMC74FeVj,masterthevan,12,49,65,False,False,False,False,
a416ed98-45f3-4f8a-8fda-78b7e8b1727d,RANKED_SOLO_5x5,IRON,IV,37pdYsvYhmsBMdXT6tqCR9i4VtmwpXfe05_szkzrV_q30QPQ,YOU SHULD DODGE,0,43,43,False,False,False,False,
3bc02b01-0f29-49bd-94da-2217073cdf14,RANKED_SOLO_5x5,IRON,IV,an9ODkrG0sp3FsCSoRYwQetMOXz3AS83ppXfTObD4T_vhZLE,rock4firat,7,243,375,False,False,False,False,
667c40ec-6bb8-4fbb-bf4c-a87fa1961651,RANKED_SOLO_5x5,IRON,IV,F5ZeSMqw6bo3y8LQoeiYe6MqMoYTR79TupYrZU4sgdZrHeiV,0191,0,51,79,False,False,False,False,
f8a45032-e900-4b75-bb5a-84c4eef0f160,RANKED_SOLO_5x5,IRON,IV,fTr_mNdWCrSDtIxw_NMX4HIEix1NYblAfinIByBy2Zz77wEu,Komch,97,112,219,True,False,False,True,
926498e6-26bd-4703-a1e4-da038821e7dc,RANKED_SOLO_5x5,IRON,IV,O1ubJo8Aoffn6hybGxexzZ3c-uk_uV5Y39uWdEANG3azTyya,I Love 2 Frolic,75,4,9,False,False,False,False,
03572ff2-8e30-46ba-a566-bc353265729f,RANKED_SOLO_5x5,IRON,IV,0yU-Z19eodqeYMau6PoENxO5VwwIffKyohhpM6XutlBRFAtp,thesquints90,6,36,68,False,False,False,False,
5b8fe7ba-fd0a-492f-8123-c29ec837bc19,RANKED_SOLO_5x5,IRON,IV,Xg1x6CfdM5OgakpR04PuAlzD3yeLHA1FWdPDzK87o_dN-vk8,Jtesta129,50,26,50,False,False,False,False,
adca65ba-3584-4309-9522-12075e206d48,RANKED_SOLO_5x5,IRON,IV,gbmIJ7yEd__zd4ay-0sr18yMGY4Er6dgpUh9-hL6HOD_YyeO,LACD,28,19,42,False,False,False,False,
8bf927e3-8f84-4045-ab35-55ccf45be41f,RANKED_SOLO_5x5,IRON,IV,e-LPirI0Jx3fUHUSSuTFFXx36oC0uLiPDX_dZ7PV-LNh2yt7,CreamyRain,85,19,32,False,False,False,False,
b95bed50-9753-4399-b8e5-dd987ec92152,RANKED_SOLO_5x5,IRON,IV,KibC-7eZSIJ__yhK-oDOhh604Fzts-Gg2yMUa0XDk6LuniLL,Nuba,0,14,77,False,False,False,False,
5fd9c846-14cc-484a-88de-379eebac97bb,RANKED_SOLO_5x5,IRON,IV,9yUSqnENCdGGl88mcC2ABBgKmet3WWn5UpCTlMj6nGSiLK0_,lonimili,0,23,57,False,False,False,False,
6ced035f-717f-46d9-a47b-282e0f848b3f,RANKED_SOLO_5x5,IRON,IV,f8rSiQg-MQtVND2nmfjuxoMB5JaToOYGUwtNWFUqqvdbQ_bV,ShamRohanna,60,1,9,False,False,False,False,
91e1042f-3a8a-43ac-9ba7-63b9431a161a,RANKED_SOLO_5x5,IRON,IV,6OGggfcVR4p_1c5j1Ej3C_vBoHA3wffTJd9-XlnS8GUzydUe,RodneymUaN,65,2,10,False,False,False,False,
74229902-f66b-4523-beca-030ed1a5c095,RANKED_SOLO_5x5,IRON,IV,0HpKHZpw76JW7-nzYggNobq_sSLgzYkRFVuaFt3YHad63-LG,xRocket1707x,1,25,73,False,False,False,False,
361e7e2b-6e60-486c-b2b2-54b6f8aed53b,RANKED_SOLO_5x5,IRON,IV,4mFy6ZQ-wdKCdpnEfW40jNGM_Qdvr9eV3om7Xs8uJoHHwM4c,madafxkanMaN,100,39,81,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
bda96176-e8e9-4ea0-b9d1-6050f5e0f680,RANKED_SOLO_5x5,IRON,IV,ru7Ssa2qc4sW_DIMdwssEa1jlDZ8GN0h2qM7-Ys4IONrAgl7,Grungy Nunu,56,6,37,False,False,False,False,
3cd63a55-8d78-46d3-92b2-ec7e88451b87,RANKED_SOLO_5x5,IRON,IV,LlIHuQAo9J2fimkhHKRWxdiaIV9kA8MGk0_7hSckgSh7mmQZ,PepperoniCalzone,21,45,98,False,False,False,False,
e78b39d9-0857-4545-b870-2996a07f4d34,RANKED_SOLO_5x5,IRON,IV,LONsnZjH6M8E2nIakQD1YuVc8TWOmOd6osCPa8JPDwI0RYt6,Hrrt,62,10,18,False,False,False,False,
6376b4ba-bc18-44db-8422-c64e64c8d389,RANKED_SOLO_5x5,IRON,IV,h1ivlmjtPqeXcAc9QQclxJgtVNTmWnDQd5ebx6JbymVcyqfB,debs3,0,54,83,False,False,False,False,
e47c3996-6897-43dc-82a9-6e47f43994bc,RANKED_SOLO_5x5,IRON,IV,2GCp32VFhSMwdETR0cNCOq-bMBkxVPm8y7sjcXiWp3DmrYhE,SecretAltAccount,0,25,36,False,False,False,False,
9780eccb-544b-4c77-95d2-07d423bbd686,RANKED_SOLO_5x5,IRON,IV,xk-tzz9q3_ZCgAMSgH7ncAVQFs0222OftecuRAFBMo4bwJkh,palmtrees67,36,16,19,False,False,False,False,
05600f5c-ca97-422b-ae1a-2cec3d3ad701,RANKED_SOLO_5x5,IRON,IV,ARYQmBoH4DVQrr-UEl_5_RfU6cz6gWxDMrcn7F_qb81wFshQ,Captainn560,0,53,77,False,False,False,False,
39b37b48-9059-4545-a483-e4b9099fe590,RANKED_SOLO_5x5,IRON,IV,yg_MTQoTWE1iCFOrkX94Apq7biGfyLoC5Jfme9HZ1DaQeRHq,OverXtend,0,179,338,True,False,False,False,
e6898d58-21a2-4983-b5cc-9f0c31f13716,RANKED_SOLO_5x5,IRON,IV,nppGpz1NBu_L4TvRST_HKNSjHfG5HnI5AjxfDmfrRGrsqbq6,unkeeboot,2,10,47,False,False,False,False,
e6898d58-21a2-4983-b5cc-9f0c31f13716,RANKED_SOLO_5x5,IRON,IV,pwv48mf5eN0isfljlbc_lglDy6t3mzj7vNc2_BAcUs_kb9Vc,liquidspine,58,34,44,False,False,False,False,
e211e904-53dc-4bb6-9392-b4267a633d71,RANKED_SOLO_5x5,IRON,IV,Z1ZkC93UOiqNgURhykYGunBu0IRR8A7I6qMURINvfBRKjYQZ,Niiicck,35,51,94,False,False,False,False,
4daa0cc4-b5e1-4043-8738-b1276217fb4c,RANKED_SOLO_5x5,IRON,IV,r7Fz-wmqpSmnh6Brv9jIk5OpN2y_3XZXSqICzbsZHCwAidPK,RinglandK2,0,9,32,False,False,False,False,
ee5b841e-8366-43aa-a275-72e4f6ae87f7,RANKED_SOLO_5x5,IRON,IV,cksolWHZB2faNHVStnYMYlDat0pjTT60BiBbz108Y7xXsy9s,sTknight1230,20,15,39,False,False,False,False,
aead0425-8c27-4787-840c-b1131b00335d,RANKED_SOLO_5x5,IRON,IV,Z9Etjl3wm5rxQPABMWqJ67C88-1IJ-DmQRDuQsKJPYHbl2wW,JamesyGiJh,77,4,10,False,False,False,False,
f0e59472-a626-44c1-a1ee-c5939e4c4a00,RANKED_SOLO_5x5,IRON,IV,kAb6KYqOJ3iV9XW-PqrGqbN-xoTFIqr3pV--2AINyf3EXuhi,Kill  To Survive,69,5,21,False,False,False,False,
59eb3162-6051-42bb-a4b6-5d4fbf88329f,RANKED_SOLO_5x5,IRON,IV,tKbuPmDXy0pdD8ogS5Jrx2LPNmizKMpTrjzYKehlHWc6qunc,Efestxd,65,8,12,False,False,False,False,
9eab043a-0cb0-4514-814b-5a7421ff23ed,RANKED_SOLO_5x5,IRON,IV,GqyDqUxdGfpvXEfFEkabrNUZVKLS9qf4qeIj-UPMhuMuqck0,Atomcparticle,4,23,35,False,False,False,False,
ee320f39-df04-4ae6-bc7a-dd5811ed8f72,RANKED_SOLO_5x5,IRON,IV,vMQdt-HPmQN0c-DeFppsvdgTQdfvSf_n2xTVi0qyUDqJ-zcK,FishyyCrotch,92,55,79,False,False,False,False,
4025cca9-94b9-4283-afe3-4b9f3d1472e5,RANKED_SOLO_5x5,IRON,IV,VX0WhDZcDRQkp51wbyDSa3kXXqqmVCwMkvkPf-9ltIBqkYrC,Whipped Creamz,18,13,65,False,False,False,False,
14e0fe7e-38d2-439c-a784-c8a9c32d111e,RANKED_SOLO_5x5,IRON,IV,sOL3KmyGtesp8D9-_uI7ROsJEaVOW1u7xj5tN86hw1CLkmeq,Firewolf97200,19,1,11,False,False,False,False,
5f5e9d23-ac0f-4296-9025-373f187e3cd3,RANKED_SOLO_5x5,IRON,IV,Nl4rLtrGgMDoO9EUgNrtblautQAT4r0SMX1qTMNlbxnEV69L,SoWetRightNow,56,68,150,False,False,False,False,
300f746c-b921-49ba-8998-b8bb4d81ff49,RANKED_SOLO_5x5,IRON,IV,h59yQ_2f0jHaTOk9m-RpRxfjE1tzuTLN6bn5E9t0wTJkA5c-,MrAska,0,61,134,False,False,False,False,
4a5599ea-a649-4898-9a4d-8ee6e6c0cb68,RANKED_SOLO_5x5,IRON,IV,Js91i9P0PE3m-DV3IaSRZkla0F5-0AoWMJYWY3EJYCUw4WIc,Dr Acey101,0,21,66,False,False,False,False,
d5863d5a-219c-42a6-8a42-2c46b35b39dd,RANKED_SOLO_5x5,IRON,IV,ka5oIpOYfHp6eRs4m7pv8PvOdj6X_f0uaav4JwVEYeJsJshF,Niko So Savage,30,123,161,False,False,False,False,
c4a72846-bb63-4189-801a-3e3c146a2904,RANKED_SOLO_5x5,IRON,IV,HKoF1I1LSQUWGcgihJrsGqBuAxoSJ2F0GyFYBipmFi8XjxSU,invizer,100,95,120,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
559f30b2-d410-4c94-ab11-b26d7306605e,RANKED_SOLO_5x5,IRON,IV,qpnVqT7hTBe5_qBWndeJQOycrwRVDNg-L4JeV8GX66gEfvzy,zuonx86,19,50,86,False,False,False,False,
9d68a945-37c4-44c8-b9ff-dcffba2785fe,RANKED_SOLO_5x5,IRON,IV,yE4TuOGZq-fgSW2mk8G35OCKFsyr2Km_gplfF-Uwo2LpN5lK,Spammedd,0,26,44,False,False,False,False,
8055ab9f-268f-4246-a139-eca5486076ef,RANKED_SOLO_5x5,IRON,IV,qTTIwACbGzfO9dO_FtGk9UQjsCWYdrYXqhByVSvui9m-0DlT,blackmamba1994,45,172,222,False,False,False,False,
21d7046e-2513-4033-bc89-3ab373e40a0a,RANKED_SOLO_5x5,IRON,IV,em1bgnh5448sHwZ5H7-b-s6dqSXh9V6zYnLSE2YP_AN3YpWa,Mrshamalan,55,33,40,False,False,False,False,
f0ffa1be-316d-4efa-b0bc-c402781cdcc6,RANKED_SOLO_5x5,IRON,IV,qyH2A6Tk3CKeRxktQOJjNygKKOrijTxdzAB58VZ3eRdxamzN,Auryle,64,68,118,False,False,False,False,
19c2bc6a-c979-4173-8df5-798cdf8576eb,RANKED_SOLO_5x5,IRON,IV,I0AbHKJV1O2J2AE1orJq5iIhFB5T7ux2IhchZBbXV420P0sV,aurgod,50,255,378,False,False,False,False,
6e39dcf4-e100-4db5-8e3d-031d64eb3576,RANKED_SOLO_5x5,IRON,IV,DCDKqNIUgOoaY_nV1Blkb1yw4OsC_M15ev6Za1tnhOYp5cST,rPmMiles,0,216,343,False,False,False,False,
e4262b59-40fa-4802-81a3-c799c5774317,RANKED_SOLO_5x5,IRON,IV,pr0QVp3ITgiXaboKDoLoCEUNNR8wvMLHLtlMAuK7O3kBuMCD,sexwiththeahri,22,2,14,False,False,False,False,
c4a72846-bb63-4189-801a-3e3c146a2904,RANKED_SOLO_5x5,IRON,IV,WkHA7ACaH_oLDdKBBzod3wjQ9VOQrpmLZMVMxZ0WMXG5Ze89,Cxcalibur,0,1,22,False,False,False,False,
5c909e69-574a-4b29-bcb1-55b70ac39f5b,RANKED_SOLO_5x5,IRON,IV,-hy1yh0W4boh0W2Q0HE4ab9eU2bp93r-Msm1kgoe08c3Vbl0,williamvester3,31,61,102,False,False,False,False,
f40a2061-e95a-4df8-be9b-a51575040309,RANKED_SOLO_5x5,IRON,IV,VPmhCvWtTzeJUMoEVH19RADeDTI7x1r9sxD0avqiTqiI1XLH,tráshandy,0,4,13,False,False,False,False,
7d8bdd43-109f-460e-aa6d-94b5fc129ee3,RANKED_SOLO_5x5,IRON,IV,wlTKMcHOs9b8hd38_975DyIE4oINCCS2RLrWmqK-Fb3HbeXG,Radflay,70,16,30,False,False,False,False,
c24bfbcf-04ee-404b-8d5b-227fd448f38d,RANKED_SOLO_5x5,IRON,IV,5L8eJPbCePz5EblhnBTCF3Fa3Mc03lPAGetLuSh3dTG2fpM8,warrionslayer,75,16,16,False,False,False,False,
a88c6517-4af3-4373-9d25-6f270cb3ddb0,RANKED_SOLO_5x5,IRON,IV,BcdjTdLyBZlR0QM1qCNHPHZOU2dzu4-a7zh0c7QdbguVwWki,DragonflyEye NA,32,95,170,True,False,False,False,
531960de-4256-4833-8d31-64938e1d2b9e,RANKED_SOLO_5x5,IRON,IV,Yz5F8rGwpWsaKta_IDQBVhf3win29EqdBedAWNo589k_QvL9,GrigoriPerelman0,4,42,66,False,False,False,False,
87070866-de00-401c-9bf0-412d70576da0,RANKED_SOLO_5x5,IRON,IV,bcMyGXl7HJQ91D7zzWEa5dEIeQL2_aQMVF7pN0WmPm840neh,betterwunsch,77,186,233,False,False,False,False,
aecd843f-da32-4a7e-8384-62eb85e2fe9a,RANKED_SOLO_5x5,IRON,IV,zoQNMIDy1IFKFR73Sz73OTf9wdZ_kjuo6nLGmHs4TJo4WfsP,CHICoCHEe509,45,20,33,False,False,False,False,
3be2d3f7-9fee-462a-ac86-0c97edf5bee4,RANKED_SOLO_5x5,IRON,IV,4LLaqFXE73qWO72ZELb340AG6-5z8ulBRCXxFSIcg4zh1SCg,CrimsonSkyhawk,14,29,40,False,False,False,False,
997432a2-192f-4bea-9378-b2bde81f644c,RANKED_SOLO_5x5,IRON,IV,J4FXis27YQYn-i-Sv0ckbaM5K3zZ2uCs8uuQ_s4L50NissNn,Bsmoke7,96,95,144,False,False,False,False,
b82a38d0-1395-4bd9-bd65-634d3679efed,RANKED_SOLO_5x5,IRON,IV,x_UoOmZVYt-ryvA5jeqztRS4EGJ2SVuy7PnMd-5fj8M53mwW,Rosaneama,21,65,123,False,False,False,False,
b82281cd-02f2-47cf-940e-5cb149322cea,RANKED_SOLO_5x5,IRON,IV,CtiSN0JaDg14jY66npiroOqNP9MYL_xKByjFLxEWKP0WSWtN,Zønda,42,21,49,False,False,False,False,
fd7173c9-3d11-4f4d-8cb8-c62f4cf02d73,RANKED_SOLO_5x5,IRON,IV,T1AN9xmTnw59H4iOnO_n8WHFpKimd6v4bmfoyHRGULIutn7p,rohit maruvada,0,121,173,False,False,False,False,
6878e898-e92a-439a-bc26-5b01865f273d,RANKED_SOLO_5x5,IRON,IV,ykCxlkYhFuhFWGtzX5yZFrWCVKUoCTaR69CxDOD64WmbPlkR,kippinnn,53,40,90,False,False,False,False,
b4b78c50-d3ae-4c31-a9b9-4f59095d85b6,RANKED_SOLO_5x5,IRON,IV,I3M9ZMhzRoGg6ZrzqrQ4G5DoBjDB5RQPKVt8zx89r7jVeYec,oWlVivien,0,13,29,False,False,False,False,
3e73d84a-cfd2-44dd-a19f-2f7a0c1d8dcb,RANKED_SOLO_5x5,IRON,IV,ykPGvYBnnph906WWuVQl2cH88BwQ0KPPBbeM9x1xErqWrN7O,SanguineDrought,57,29,58,False,False,False,False,
91e1042f-3a8a-43ac-9ba7-63b9431a161a,RANKED_SOLO_5x5,IRON,IV,HPo47XMsVZn-DfMfnzffM8jM6j6fOgmrReCVRqJdl6rE1i76,Muhammad Jihad,31,64,112,True,False,False,False,
2ad39434-6805-47bf-94b5-a8cef6e5a2ae,RANKED_SOLO_5x5,IRON,IV,yOhA8lzKbIP7KD5GfRM-TVDf_dYPuinswvkdg5RXzzW8zHrg,TheSpaceJamZDvD,22,11,24,False,False,False,False,
de4476ac-1f9f-4e3b-b10b-d257d39487b4,RANKED_SOLO_5x5,IRON,IV,K18FqggMV_wqVQuYBN-rqtMFZPC0UCMjRwA9SdYr5FZ_6YJh,xXiiBarrettiiXx,19,51,75,False,False,False,False,
c4a7ea3a-c4f6-4765-a344-e4aa898d759e,RANKED_SOLO_5x5,IRON,IV,EX97oXTQkXDlX5llPqetiSKju89TWn48zZ_K5BZuVO-RQYXE,kitere,28,13,54,False,False,False,False,
c4f158e2-92c4-45fe-b711-5c30e4b692b6,RANKED_SOLO_5x5,IRON,IV,8ZUVEserVl2g8F5PevNLszDVpknc7D8_-64uaSmzm9_fkvPc,Father McKenzie,33,10,20,False,False,False,False,
ffdd251a-94d6-4dc6-b142-3d5dc577b399,RANKED_SOLO_5x5,IRON,IV,pDRMaxIKBBhrPjNvy2ASF-5VHr2DydogPaOmD-r-u91YuHtI,Luciferrfyb,100,14,48,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
1afb51a3-f196-4fd2-b905-11ea756181e7,RANKED_SOLO_5x5,IRON,IV,vRmuEcVC6h5FQB_g62HB_XUrP1nWf47tCGM9Vhg1byfC1JdF,big2sweet7onig,73,15,31,False,False,False,False,
6e2a685d-dcf2-45d1-9b84-0c948db8dc64,RANKED_SOLO_5x5,IRON,IV,OzFxFyusUYwuPivGkOWikG6nK1WdQHtv6I4fG163SMrq3jlr,Wulfgar905,0,22,46,False,False,False,False,
261f4a47-2dc8-4090-9f9c-26c6ea817a11,RANKED_SOLO_5x5,IRON,IV,ekNGMfD_HO_N7_SuG1eHx3idQwZpEkKzUdjosIv-8qHfDDux,IMiataaaa,0,61,79,False,False,False,False,
86bbc9d0-774f-42eb-a2ce-bf8a7546f671,RANKED_SOLO_5x5,IRON,IV,sD7vWHOiPnNS3ksNRr0VTvMmB1QS3nac7RN2DPWL8ZWF_owS,FxxkingMoney,22,85,140,False,False,False,False,
fbabe313-debc-40e1-bf8a-042143fa25b9,RANKED_SOLO_5x5,IRON,IV,i6HnBns9pgrTc4bIruqIl4cYssV8YDr_XdaxklAELyk19QUe,COurtvision04,19,54,90,False,False,False,False,
5c909e69-574a-4b29-bcb1-55b70ac39f5b,RANKED_SOLO_5x5,IRON,IV,KeVLBP9GqwbTaMuGSuJRbkg6yS0DWfdtuCFImi1MKYbAScgf,lumtakonza,5,54,129,False,False,False,False,
bd59a12f-2fd2-49e9-b0a0-3a914f84ec50,RANKED_SOLO_5x5,IRON,IV,oTEC792joq7jXeT-vqPaI9vIrk55P6YjNyhOTBdOPQ237DEn,mighty mortimer,100,139,197,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
8d8bdc6b-3ca6-4bf1-9382-90ef88bbd7b1,RANKED_SOLO_5x5,IRON,IV,aXVuy6j9DGx6TwBk0VkJvOKs51nEEfGITWIMv7_u1RFjV1Ng,KkroNa,69,46,109,False,False,False,False,
385cc3cd-3ae5-4f56-9bcc-1d07d6588b90,RANKED_SOLO_5x5,IRON,IV,l8vUWZartt6bNXDivp465JLGN669cyxYJqGNCryxLBzoOxwD,ApexMercy,54,8,16,False,False,False,False,
ce0faf30-cdfc-4c59-81a3-e20d5f836685,RANKED_SOLO_5x5,IRON,IV,rGyeujU4PZV_48PTZz_u49IJlCtgGj7BtFbXypVcLvCZDNzY,BluRayee,0,36,57,False,False,False,False,
