,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId
0,3,7,133279,1595708850000,111679,0,False,0,ss5zS6LtyMC4u5bs2sXClUfnGvKGzBuZi_ux_chm9RNVm3M
1,11,7,36764,1601862425000,15164,0,True,0,hAIhcHHlAHgYN3HYMiPUpYIQD4NzyUBCCNfit37sEQzKoLM
2,16,5,724032,1603431870000,702432,0,True,2,Xaf9gxaJ8t4JiVuwCXQsgiSihmoptwGqOv0PHh80zIuPrCE
3,420,2,4477,1596579832000,2677,1523,True,0,goYft0QzATXfa36vW-DVlz8axBI7_4U4JJQFRQn2cgB0Ah6e
4,497,7,200343,1603077906000,178743,0,True,0,oKr1mFNkwzkv4ma3EY0GAKddlnYZ4vum0kLsZgZwVgga2WyL
5,122,7,62130,1583287435000,40530,0,False,0,xxrKPWsxbCWdGDqaYadYs8KMYdEd8t9SZrQytXiHf7Rf_To
6,86,5,38048,1602341023000,16448,0,True,0,dp19mFmsFl-HkipzbFxci_4K0R_9tzi7VzdFoCmgkKLCfk-t
7,21,4,14434,1571951106000,1834,7166,False,0,BMiRwwRXCtpzDKyyoSiWSEG778u2B-nq8kcjvL6ZBep4cSWx
8,111,7,109384,1600149949000,87784,0,False,0,_cBBLE_42dx68bJVqZ5qe-USnM7F8wR67dzvaP97F-yXJj0
9,236,7,175437,1599967447000,153837,0,True,0,pyBd3KXuDIaNmQb6kcZbTZgyY4CYEbARR-6M6mBMx2k_gmg
10,61,6,64743,1603461866000,43143,0,True,0,KBpULFwSBIoE_CJ8n0ERiJ3P_VxmqfahDWEh2sjAen2NObWV
11,29,3,10319,1600123546000,4319,2281,False,0,t5c4TGutEIlZN1wi9xSdhKWzLRCJeFq4Ypyxj-TUi9jGDRcc
12,21,7,169904,1603466393000,148304,0,True,0,ujsRUkw_Y6ns3afCy5Ug9o1oBqeWVJlR8fJPIecJ8vmLFck
13,222,5,153003,1595224103000,131403,0,False,0,3SRJKmeA_jPxsjcR3bpehVN-QuNm9C0iBIIYnGluYpt833Y
14,67,6,140347,1598248825000,118747,0,True,3,0iSBDdButyD64AcDOD145fXdvK6MHddNnTIk0PHDLMnoNSU
15,22,5,47531,1602790209000,25931,0,True,1,1G24IKGI859pV2rndLfPlJLlpSkrVVTowbsWOJ2ISyvMrByr
16,202,6,94857,1603472114000,73257,0,True,2,v1GLLA2l2O42Zney1MhBv00NHVdO1Z362XjB0uyPF9GlHWE
17,91,5,53836,1538005685000,32236,0,False,2,bXgSO-gnnDACfo2E1iZPKSmKZQG0MSpbJPQSbcGnVugHVGU
18,222,7,167915,1583218910000,146315,0,False,0,QBHS2b2WOC0kS6qb26YURmo_oAx5hDM3yP7CBWiUk7g2UhI
19,21,6,113074,1596413136000,91474,0,True,0,vm5WElWri0ZNU59Lo98mGrucUGs1mO5YKi_xbQXsF7LQNO83
20,161,7,183957,1603085802000,162357,0,True,0,LR0xxQp2Pz48Xu8Gn9MDxoxyzS6lX33ZgLUK78FbUqlmNoI
21,23,3,6434,1601540840000,434,6166,True,0,Sg24BMnsk5DmZZbh6L8qN1rcyJTREZH0SB29CNQuB-3LZbzj
22,27,2,3883,1597686432000,2083,2117,False,0,HaQBVDzbkN4RyvlPGDQGmhavwL5B7Mgcf-b02iHhBvW0cvPz
23,131,3,12337,1593502022000,6337,263,True,0,eU4PjC-huwePa8NMugzSXgWCYZILvRCgu1nwZsKKBaYZVAXa
24,245,5,103623,1602130180000,82023,0,True,1,4uRrFesiYo5l00u0So0F16MuVmg8zliTLIbepJKm19FbL-Nh
25,266,7,53354,1603425655000,31754,0,True,0,rZX52qoQx3dw3ScxkmjJQnmeWYtnFe2TO5hYgIYb6v8aiGrB
26,51,6,194829,1602041850000,173229,0,True,0,hVQveeGhpFDn04PP6as8DGhyoS-kLP5C-Tg5FKmZnK0gTxrj
27,99,7,273111,1603227274000,251511,0,True,0,qHIAmKIlxYsErtbM4rD_L4VNGcXMT_rcqI-pgYYc0U0YeyE
28,268,5,33369,1602248609000,11769,0,True,1,A_rrHjtMM5Dg5rD-MoO0PYHK5Eqb7kCfVq7GhMiB750CvKI
29,34,5,41848,1601528766000,20248,0,True,1,zhj-OS87RxU_DZWisTrTNINJJtQUc-fG6aY3LtVt6UAS03A
30,24,6,25546,1591767272000,3946,0,True,0,TZvRo8v8Id4NNznZsbXshvjrmkeMPh2AC3ubvM-UVN37i7A
31,133,7,285024,1601447791000,263424,0,True,0,ojSQPcL1WFZ7boUE8sZiZ0tl-CE5a3I-_fglc3z3ixsFFULQ
32,254,6,57531,1577056377000,35931,0,False,0,F5GyXpZ_8Tp1dgSF6C2bXC0UMGXB8Mp-fXwFLdLESBNgtCk
33,84,5,27739,1601003475000,6139,0,True,2,K0vkLMGua89TqItoHDgZHrCfIqdRZPmq7s2GM7QV-eVHw9X1
34,21,6,118529,1603507356000,96929,0,True,2,qPnLaX5jEGr3bCkN6NTw1NDHaELdC8rRxl3ZfWYIvVhTRdn2
35,114,6,110171,1601345738000,88571,0,True,0,r3JtHp4m4JOslUNhaUDnNm64_aKGWmSUciXv1b5Ru8nPgYg
36,45,7,111072,1603508486000,89472,0,True,0,Xm-f4Yy9vkn2haDgAmhc24EGPnX3Xm59sM9IVS0Ad0un6cw
37,119,7,114381,1603516613000,92781,0,True,0,yBrPHRUhL5_iGssc-6lrD9XXUsWrs20sWQmbYF-TJttPo20
38,516,5,28297,1590036597000,6697,0,True,0,LnN9-n6oAklB8MsrvVt_ZBobgWnEirC-YRqUo7GkR3dYDU2b
39,202,4,12600,1569315852000,0,9000,False,0,oUSC_IlvUQ_ErEW8A_8L8lWrjfhnMR_H1CP3I3YuheYfnSAv
40,17,2,5938,1597137248000,4138,62,True,0,ZVq9sEk6R8FrAEGR-o8pZL2eizQgVvef5l4LWW7gyTZ5WwQ
41,245,7,62864,1603310728000,41264,0,True,0,IBaBpt7KpDdaCmqG6SwvbKLsqV1LUolj_4TWlSH-tkntoyE
42,412,3,9471,1592200706000,3471,3129,False,0,gpLBp9-e-cJcBkUbFXM4NykBDPDDlKjZlcyw2uzG_e23byg
43,86,6,125704,1599960009000,104104,0,True,0,HF-ECuTzVGTbjkdkE9Rui1_urN9-jdFqRnBcyDABsHh4mZQ
44,50,7,96171,1580709244000,74571,0,False,0,f18w0JptifCb4KlwVx8VJttb2sWkUXHbktbZxB-gMco1K9E
45,67,4,13540,1565758902000,940,8060,False,0,rjBdXxrTG4JUCLMYlXlLZtkiq1x0_wHcetkEIMU88Z9n2nA
46,103,6,98908,1601763354000,77308,0,True,1,cc0dkv4E2lbyJmEnu1hwiC2XcbLuNMYqi-thUOLjf726JCZe
47,555,7,182612,1603517867000,161012,0,True,0,9AfQ58xBtZGTk3EsGjP8XS33M8UXyLSF2_zKnDtmZjEvtVm6
48,51,6,60833,1589007369000,39233,0,True,1,a4RCdJj_MOkPa6Gy8LF877PG3ZgAgbGVvaMiXUCDfrVzMsQ
49,36,5,45677,1596942923000,24077,0,False,1,-27iSdH_Ol-NtcxBmbiDEVAxk0Tj6UKqAavtv-jvDyx9C2g
50,101,7,62905,1599723176000,41305,0,True,0,ZmBiMPefHKBPlAknSUpU2SomU7Q0fTQ-9ycQ22Y4F0IoKv4
51,22,6,154283,1603524310000,132683,0,True,0,eq-9GrSOLPx7z7UcaMhcGaIKEhijssMR3n8s5IqhYxFR48A
52,76,4,16531,1599846645000,3931,5069,True,0,LvL4eP5slkEnViAAGn-sw0u8AaEimOqscZGhLobzbJMeQeo
53,412,5,23938,1589677386000,2338,0,False,1,XxURhebVSMVZ9b79lTp00Hdgo6mmGhIvW-IvXYWyElDSoF8
54,254,3,7455,1592217634000,1455,5145,True,0,dNIyWgrkJW2HxAvEbHe6dBJndY_LYVGHSeVYwYkpYZWoItUm
55,84,3,8951,1583595640000,2951,3649,True,0,jIZ9taLXVhWrgsjoU6TtVz9vBKMzaLw7IxujrYbRaa353jka
56,28,7,124709,1601836046000,103109,0,True,0,fEWNojupjeygjOSiAO4wLtcUcqiERctsp_2nB3Fug5AhjR8P
57,86,3,7129,1594698974000,1129,5471,True,0,z7hzqkTPMyOTW8DXPiCpK2-U3CxwXjv-U8PnLFOBC3OJWlyY
58,53,5,27364,1602989164000,5764,0,True,0,HAE6esL4Q9uGSFXUV_GmN6gu9thRoAkPG2K1uChc3UtDZEVZ
59,235,4,18207,1602984583000,5607,3393,True,0,Jtbhmx1iT5hvNhunU3WNMMgfPPYH2u3y2Nlj63lYpcz5dxaD
60,876,4,14576,1596892130000,1976,7024,True,0,dqdRlqB2xTNUyzu__2M_M1-mTW65vcvr-K3llJrX7BiJzvxO
61,21,5,61234,1601506195000,39634,0,False,2,QpkULCzqR0QII72pY81bYeoYEvL-6sN_25lDAFYS1isi6-8
62,498,4,16189,1594238155000,3589,5411,True,0,djQDcjAjyJulOVOack_IJ9QipZIgM-c8DURqB2NDS2s9tjw_
63,89,7,398965,1596465646000,377365,0,True,0,I9NrgazpyS3AH7HuBPjWbMJTwXcPkMlFt6GHvuqA_SbPmLE
64,53,6,40789,1595555597000,19189,0,True,2,mrIiI3AFO7NkTxddC1c6nOEV0rXtfqtWswaFbXGAuVLK3ms
65,22,6,59700,1602360129000,38100,0,True,0,s84UWqRSppHVpHsGoXoabZNbTNasoA5vervoMnKdzrLcbEs
66,25,7,129599,1603070606000,107999,0,True,0,VghpLhuR0tJHGv-Y-NVG1UZUbVyrBSlLhKCgnJ-ipbMyP-4
67,23,5,21684,1582520372000,84,0,True,0,wd2TST4PNds4PzL1VYY6V1NnWZOcoL26Z7L4Bw8FIbm1mM4S
68,105,7,189454,1603507081000,167854,0,True,0,DnWXe-QZ4b3V7GHV1NIrwKAraysRyvuXigK5lwWwADF7uEY8
69,223,7,109502,1572982355000,87902,0,False,0,z5KQMET55VegZvnfxQkHD8fwoEggsWJ75pFTnfwclk-NoHw
70,412,6,39111,1583441620000,17511,0,True,3,9LQrXUNZhPeDAAE5pg1-GZNQmWhf-8LffS2RN2AYG9my-M4
71,99,7,215731,1603045642000,194131,0,True,0,j-qBNMd80AgYoRQ9ROsFNZZP_CTKjxsHrvlJOOYwo5A0F0c
72,50,7,127977,1603512152000,106377,0,True,0,OIac8ra50yBDizMZGF3pr9v3V4f84ptOXcQkSpJUFOBoG_0r
73,35,7,258684,1592345939000,237084,0,False,0,RagZwzvYhEhYbvBWZb3gAaRhF5MWXnNLAxDaMZ8l500NYec
74,105,6,107901,1603528461000,86301,0,False,1,nibd7EHz7nO9ej8RIXbISi8e1w7oj7TQpMmY-EZfN9k7ufw
75,19,7,148603,1594323603000,127003,0,True,0,SaUqB0oIDkHXVvT6azl2-JS3ViJx6Jbgjufh0fDg6WICvL8
76,86,5,41680,1602455035000,20080,0,False,0,yr_QeUWvwH2Ojgl7bk614dgiaMoAv6x5nRpnYBYwMcEIx4Mh
77,99,6,42720,1602702130000,21120,0,False,0,xkPRUeY5RXIypJ3IPLmOOjz4ZfG01hWwjd9VIvhdwRq3OUw
78,64,2,4823,1573468591000,3023,1177,False,0,Bn1roAfex-8UZyLA84wQIOf_nvSErRJzcRsQlv2Vh1o4fz3W
79,64,1,1696,1583736643000,1696,104,True,0,mPkwgmctX1PHR4EkHSppxgL5rRUE4nfStpZNSrNP9JVK06sC
80,99,5,37862,1603467823000,16262,0,True,1,pdoNNJ1KA-2nQodolFlIBR0Lzp-HEn9-La5MdCtbKF8JMur2
81,99,7,101122,1603473949000,79522,0,True,0,C-V5BWCpxpruTxtqz_yBkkqa7OsIZLlsuCfvptsPYrVryxAV
82,75,5,81204,1600713179000,59604,0,True,1,cgZiznp8DKFOhIOAM-fkdLLVhW4lLZToESG4xurokBur8mwx
83,17,7,172228,1590483071000,150628,0,True,0,Rz6Q3HSElOZ8hgQQVNg1YJeg9Q-7NgKVT-AZuzKuQ65-hAc
84,103,5,40128,1603251488000,18528,0,True,0,pt2bIwwiEzcnPewFWQ33B7t4sCNEyBYGWBNVZDKbFqM-X4s
85,103,5,26133,1598310013000,4533,0,True,0,V0onnY9XQHTP5lMV-H_TdPu6a2QGve4ZB1z3ghjP342VMDJn
86,17,6,68306,1601532937000,46706,0,True,0,ZAxFGPgJ_Vb3CW6bCrGeXgpa-bqsqe-xGUELkFkrmRMnJTW8
87,50,6,89322,1603505966000,67722,0,True,3,_FlTynH1IsRPMoZ2lR38UQFB1j1ba5BCE-hMIU77mK3S96Bc
88,17,5,30786,1593835829000,9186,0,True,0,jDdaT3uakKABPgxLwhb75p-l1dcW_eVDEX18xvskPTFzZgk
89,238,5,23788,1602134855000,2188,0,True,0,3rMCUN7EZLGAc45bwQCBJ-g9v7tiKBgcxOc-2n8w4m7CQMoY
90,64,7,77448,1601157136000,55848,0,True,0,fUux2-9JkjjKbD_FrLKCNzxUafQsNJG_RQAVZ5gKnKtKaJQ
91,119,6,111196,1597982000000,89596,0,True,1,RBE8m9SgWOcyGxjesx6-13FE1Qs6kEAdmVuFikow5DauPW4i
92,51,6,149650,1600224297000,128050,0,True,3,ZtZAgzCGscPMSbAgv8pdVUCr9J2krOywPa3PfVczjezGjfM5
93,254,5,152353,1590347289000,130753,0,False,2,XLVhgruOgl52tZo3xCn6o8zhQIOF-m6oY_cg5y1-lrtG1lc
94,32,7,144960,1587288716000,123360,0,True,0,zx0cFrod1ut6WE85BWH-unPxoOZ7RNawSNMNtA36G2CGVb0
95,121,7,109137,1599255499000,87537,0,True,0,yMC16IGnMGhZrwSr-4ah81QUo5odLUo0So1n1-Tqf30kkPg
96,141,5,92786,1587528379000,71186,0,True,2,XXqZh-QmrPPxwtXOmsjcz3iXBLBgwOh4CclnNTFlzMTZi28
97,35,6,56346,1603044343000,34746,0,True,0,MxUj0-syLY0A1QAZ6LFj1mO9e912fbZFGD0KqI7Yzm5HzfNT
98,15,5,22840,1603243814000,1240,0,True,0,MmmriHTsRE5dzeyXjvwlwTXq1NEk-veFs9A7Cvi_RGBHs20
99,142,6,96369,1590543715000,74769,0,False,0,TCxJ-EwIJK7_UWX_zoMloStGMCCOoO1ZhsIBC4GSBdaV8K0
100,105,6,100491,1589600254000,78891,0,True,0,E3-4qRvgd0mf0fGoYBTyWf1oSdl2lGjTljEnNnHSLTikYGo
101,22,6,119759,1602027742000,98159,0,True,2,VLSCcDEQa1ZqsS7NJn8fycApNRNdkFulXWopTCqqKzdGFzU
102,267,6,52059,1601575061000,30459,0,True,0,CfdMEzMfC_CU4PuY4uevcC0El70_oYBtxhPxxxpqXutyWkgr
103,101,2,3762,1591681416000,1962,2238,True,0,oF9nwZYfPXUp1Qh5QQiqp-PQ4Qu8kjsC4hcMO7Eu6tfH6g9k
104,157,5,94840,1585574574000,73240,0,True,2,QkIscSiL0JL4v1JyY3eIFOu20Be7crIs9YM7kNBEZeDgGnA
105,516,6,74268,1600833958000,52668,0,True,2,ehS2QmH1Tw5V4WRU7N1cRAx1T1Vh_hs9LrSqm2sAiQOYevEE
106,57,7,76421,1595033087000,54821,0,False,0,dq6QUS8tUk_WFcnChMHU59BJpd2iAVIoV0q2dpw6AlYVMHlP
107,157,7,359939,1603254398000,338339,0,True,0,B946YNgvXrJG-ADlU3QiKPV2IMJ0acRRwuVj0EZV8kz5bvY
108,21,6,63351,1595310990000,41751,0,True,0,s-QaN90gDTnm5WytVF-NAXoiA4kaHx7_zvYuSv5ypmZ4wonQ
109,1,4,19129,1593791052000,6529,2471,True,0,rJ3ytOlCsIAUXR1gQLWve8w9ZySDin5jOAsulSYGyihnGbXp
110,83,5,260833,1603117539000,239233,0,True,2,dLA5ha5FieyncC6W2WFhbfGpvDIfT97eotJ5RNB8yziEpdCx
111,7,2,3255,1598598532000,1455,2745,False,0,C_RIFrUA2wi1hiIS44pV4R3R1BqQ-1NvGl9eyVlmEf3S9QzE
112,238,4,15080,1598333649000,2480,6520,True,0,x1gPK3GrYUBtl5lfIVdK_4ulqGRwfn9Z1YPfaEmINVMmDmP_
113,30,2,4217,1584318852000,2417,1783,True,0,-P9Zc8ZKRHo-DFQdS8zcL9PeTB7JFQi9abzYh5R3BwTkLdwK
114,202,7,834110,1602830610000,812510,0,True,0,GIl52ARzzD5XbG9Fgvwiy2sL_adCLyTssqktPLKYKFWeEYc
115,51,2,3864,1502478514000,2064,2136,False,0,dhGkyA1r3G0Cldzbm15T5DIyYZ97_Xe27YEEJVZqfQr91AM
116,141,7,93845,1602202406000,72245,0,True,0,vJIPnBaFoFT6lOFWLN5102MC58PA1KdgllH-H5qAmFalJ7E
117,33,2,3635,1588310378000,1835,2365,True,0,tqMOdrUlk9vRFni_mDU1Q5klQK9OpMlNbZlNIN5Mo8rU_Lli
118,35,2,5083,1598417636000,3283,917,False,0,l6nWs1-fGzmV8uZzfHTEFyDT1UpmHw8fJfBHeYJesBma4I8B
119,498,7,266354,1603480087000,244754,0,True,0,Vo0mMrAkWDalgCkEv2d7eeK87_xk1-fjQmI6teF40QkxhGA
120,875,7,106662,1602805975000,85062,0,True,0,025VgQu0kNwn2PsNsKsJ6EOvt-aCIhSSWkrOuGkxRMaiiYMM
121,235,4,17279,1603499420000,4679,4321,True,0,xYNC8kAdA5LaQzmp29sFPgTTRQA5uEjslW1_9CWgyyo_kuSO
122,122,7,113805,1603423649000,92205,0,True,0,zHEbUUDNuUTZhHBkKfjt50hLxjzEfkwnFKdonY6UC7ydniKE
123,222,7,522265,1602958977000,500665,0,True,0,ekpNf24gb-yV8KBtq0s2xma13cnSu1bEhEVjhFjJuUQqtbg
124,106,7,300026,1603513979000,278426,0,True,0,kFrgUyZMdQBsu1LoYlOsTeZN_7ooyx5hJigzJ19lx1w4oyU
125,86,2,2626,1602021845000,826,3374,False,0,51oHdGYL9n25a0mLvzWNdKiX9JcZk7CvjGcgDIM6XBdkILL4
126,157,7,87706,1602454236000,66106,0,True,0,MIXRz3xMj3JntsqmwifkdChq5WuX2R_yKy6lULbcDvLYMZs
127,24,5,22491,1588977465000,891,0,False,0,EN7LOOKvOoPb0s6tF2svQMer1yxncuTF7_ZxY8bDevwi41o
128,17,7,402729,1589918663000,381129,0,False,0,GxuXJcAF9z1I_SM4Ck0urLSl2ILPlzN_yWzYZEPHe9_XBSI
129,111,6,69591,1596970491000,47991,0,True,0,gvDiPdV3UCq-4tb58WjsYEOLr7faZXwPilTNxe-Wfk1cqHBk
130,86,7,242295,1595633587000,220695,0,True,0,QI_PWAqzWqD6P7R_Q3bWl6mnMxFgQdioW8Jfw4NxiLlqtmY
131,121,3,8836,1587008846000,2836,3764,True,0,WMcF6oBd9Wngw8GlBzcsixFoacJKRnzD3MgXgc9zpM10YQwn
132,161,5,47615,1603078654000,26015,0,True,1,fIY0NwwBmf19lU49sKNWMH6C8TDfaLiBidFf1uyF9rU1ZnSk
133,3,6,79667,1602390160000,58067,0,True,0,SpNER6g4-IVGEZLWqt739hPAfKDJulm8aa6BZ8vPjBuf_Us
134,143,7,245268,1601701844000,223668,0,True,0,nU2kdafJqsmxLwL-b5x6BseNwFKKDQAKPSnPgxVy49cmh_0
135,22,6,72653,1602650034000,51053,0,True,0,tjfYQ-NxShsTJnHdnCMsrM8BOZdmtkeCHLYih395mqDi5EM
136,31,5,22501,1569792463000,901,0,False,0,Mm8NQNSxi3ng48Bv7wQ3p2HstuxRXaJE93ac6z8yPebHNHwP
137,157,6,58672,1603341860000,37072,0,True,0,Z1xHtsCSCAAfk0LGHR1yvqu9BhWwh-I3VAuRqEMGj8z1EugV
138,99,7,249121,1603107508000,227521,0,True,0,oy9am19YwSBqD38BO6MLAZFecs3AdG_uz9siuk5ucT-Li-8
139,31,6,346541,1603525459000,324941,0,True,1,L3-oM39m9oTsDh_vm7vwmaNk6rkgbsLWTJWRlc8h_eVrrzs
140,69,2,4491,1581643931000,2691,1509,True,0,aa8PXKmpk9GZxirmegpO82mzZWXoQzREZC6-cYz64RX5955f
141,98,7,186022,1596736065000,164422,0,False,0,K-1akTsxspG7dNJ_DhFNKGMVDbGb2cEtpgWqyEa5BLSoDW0
142,39,5,48319,1524340197000,26719,0,False,2,Zd1XsksHZ9-VnDUhaEJ48UfDtMcp-SYIaeBGZDpWFNDSj_A
143,99,4,21002,1601852029000,8402,598,True,0,c-yTVzyzMEg3m5jy-R30eGWBh049T7q_I4IUUTq3YvPBfhQI
144,134,6,51142,1588401977000,29542,0,True,0,7SUP54oDPUbY-XU5OtZqkUZNvoBQ95C3CAlWv1AMidNK_JA
145,154,6,120501,1600663685000,98901,0,True,2,_fVxqt8mXpALL6WMthSDIDU6iCofAPuq7TqIphNFDW1oESs
146,89,6,63905,1603355386000,42305,0,True,2,OPOzBMRrM5IOADl4ZWzrq_z5NG2mPwQbKBsAwAO9y83jSvA
147,112,5,43340,1586764691000,21740,0,True,1,t2rpBcfi02QF3iujR5FU_Esr_p4lyeSTW0iNWWSjeT9pm4RX
148,107,7,529020,1602427524000,507420,0,True,0,_eSdtkDcdT4SLt6g4ARctH249ReIJ-AGQMgZOH9AVIx8JNQ
149,23,7,102694,1579052741000,81094,0,False,0,vwLiYrnDM9t_MT54GjOK92c-s4I2VEwqnd0Xy4qsL4awesI
150,37,5,95355,1586758274000,73755,0,False,1,OC_2Yy1tSrlXkiiv32PiRQ6g1g4VIOYrw6Sc7kI9ZFMBNSo
151,157,2,4809,1590216578000,3009,1191,True,0,eb1Hfg61v_ZADnsiCRJXq2MDAEUYh8yw4tNUXNAu-dPXk1gh
152,161,7,153662,1598332468000,132062,0,True,0,_RmDtqitZe5mxGW5y63xpQleP5nU6KayD8YVXy0mkqF0P5jA
153,412,6,56854,1603226013000,35254,0,True,0,PQ8sdJpIjcf5UPnRolUIZUkLO1cn7ie6tbY7XgLrdiflurE
154,24,7,88067,1601848885000,66467,0,True,0,DQTtPIho_C_koVc7iFazwGoYMQLkYWX90Xcojl_RNXLIzzE
155,74,2,3723,1587302912000,1923,2277,False,0,Rp60gs_fxdjsy_CMLGIQ4xfX6nXCyjfbwJms-uq6VXsOSuN7
156,45,2,3475,1587069064000,1675,2525,True,0,INycNlf3tEF1COr59Q5VTMlZP3pSbwvWmdIN1U6c5C-e
157,222,6,317562,1590195690000,295962,0,True,2,5cOQE65BZ_RrRuCORXthP8mAsC0064HrcvFcDOZGJRJ5kKo
158,157,3,10906,1597383152000,4906,1694,True,0,1mRuQn0Q-DBU0ymyGwqu_MU2g5SX2u4YQ1WUY0C1sMpzR3ds
159,31,5,48950,1591647307000,27350,0,True,1,AOpMb1KWEfMOymtFeEP5-itrN2rvT4kk5zTlLPE4PjRnx6w
160,141,5,43778,1603036006000,22178,0,True,1,hBQ6w9IoCftNpj1FymoMsmRS6KmR8NIc-cArDPOn1SlgwKeQ
161,79,5,114875,1601083875000,93275,0,False,2,g_h0b5qWwQb3rAA2pUoqZYaB9phHp-rD7Svx_tC-8N11eA8
162,32,7,77842,1603523592000,56242,0,True,0,JQOPFCLpRDV6tqTVo9GR7L3FqxvXthx_YsDSok2PHdbo4v0
163,17,7,517586,1575511061000,495986,0,False,0,NWkgO1vClhOJvi3Upuf4eNx_BuoZXDqA2Jq0ryqucgP0yEc
164,103,7,320064,1602732999000,298464,0,True,0,-wRLBvPaYglAG6uiYTSSfmSc35JL3g_-bBpLYpjr00aDG-k
165,163,4,20962,1594275274000,8362,638,True,0,PxkPT9lmFpcqWXDVqgCALqcMPoq6_avmheqCsjLCpCBFoMw
166,203,4,16019,1584663665000,3419,5581,False,0,GJ3BYNnt2Qi_V11UqiCE8ZkMFbm7Ifud-l4owkcpoB8H0pg
167,81,6,34022,1479783322000,12422,0,False,1,Hiu8bo7ZYi28qT7Vi0KRoQzCfW6G8eFWxXGvXfmfZOwcdUg
168,245,5,24788,1592478373000,3188,0,True,0,zYOhW6MAq0gJnKOhbnFUQscm1rkHYvV4LhrQlXWawW6mAK4
169,202,5,25720,1593676558000,4120,0,True,0,tnE30Nsd8-8Ch26BzNfkzjxwQlaQl6TyaIMHxHzvJQ_KI4Nm
170,86,6,63794,1602041006000,42194,0,True,2,ZUbQCfCTeMYxFKtF7yrBxOSMCcZVHEl06WvSSg3HWOXxZwY
171,98,2,3894,1589778405000,2094,2106,True,0,zxWJ1p8AK07CZELnRu1yK0G6I0D9tZavI9bZ-AK1nHrkXgd5
172,350,3,8223,1592905465000,2223,4377,True,0,U8blre4kAAxx1YeQxgKTK6JOWUHKZXc0_jzUzSDQfF07YkQB
173,222,7,104312,1582306388000,82712,0,False,0,gNtXczApVDPCVDebWWaEaykQxaIKVNwzn2VevTLo2Q0CYQs
174,2,7,564619,1600757996000,543019,0,False,0,oXA8zZdJmrH8N4UcQRDtq0TW4AnhtuE92pA2xwZPZVjZHZA
175,43,5,31617,1595780154000,10017,0,True,1,KPLlwi3FVfPZM21szJXvWbDNSdn45sfZ3vEcDiJptRWFNpU
176,267,7,194655,1598506402000,173055,0,True,0,wdVzfgQ3249XACkhTFmjw4mqJ39vMnW-5yiSEcJ7rFczTvw
177,56,4,16163,1589259527000,3563,5437,True,0,zfsSSSryx7Cwx64Pk_ocBTYiXg_HcusyVaOIEv6rI58zCYEr
178,133,4,15263,1576395694000,2663,6337,False,0,FAqIzK8rcfX48tfszJRb3a1W7-JlKuTYe1M_I93pbQ0mNChZ
179,62,5,26618,1590371177000,5018,0,True,0,l-bsv2BRazUVFS01gaoD_vG3jHRquYXwj3PN3mjv3TsfXKc
180,875,6,75768,1603425499000,54168,0,True,0,iF_nmdAlCBgK4JCyFT5hvXvppO1bvA56GKADC49FfJQe4N4
181,267,2,2367,1586484250000,567,3633,True,0,tJv30BCIkeiAX-4QsPtsfJ6W76jeE_vfLoKy-VNBLd1On6I
182,99,3,7015,1597159924000,1015,5585,True,0,Tb63bCoNGQK1YPchmwWraidFiPH05dVB8PIIpkkz7RxSBSV5
183,86,6,66525,1601811819000,44925,0,True,1,Fc9uLK9iV7E8tiRyvSfuo9TwL2e_rDa80wmSk66MrMQxnP8
184,82,5,29403,1603048497000,7803,0,True,0,X9lfMe-1trQjnTgls0weQd7MRtI1aCpcVHm45DKy3-U5QZF7
185,105,7,297510,1586980874000,275910,0,True,0,VIxjIiSS9m6M4rWg2yFJvHFqV-0nh6KzF03jHjPKwAVekGA
186,121,5,78591,1600659765000,56991,0,False,2,uVfGsI8vQWCa8oLF8pZE8SjNIkm6BGX94QPN0XZbcHqrM0E
187,420,7,176986,1601507480000,155386,0,True,0,ciRBekkkiX46tDgZkvM-oEVrToB7l9kNh9lIhIzzNwvmbhU
188,121,6,163048,1601148024000,141448,0,True,0,JDsN12IsbXOD3knx9lxmFBt6oPzvf0-kFKaqTI5zTUEgkuw
189,141,6,69688,1602371310000,48088,0,True,0,RoAQHshpq6y707b4DTlHGuk20cHBa4IY_TNmo4RUtUd7fozc
190,89,7,535324,1602878052000,513724,0,True,0,d3nyp0dMLw2h35rALYRyPRplieXXlv8pjdQtfZQsZ6ZMofc
191,84,7,95217,1602374373000,73617,0,True,0,1saqHmcEhXAoNxjY6BNbl7ysrw6R8SLfsfNraqqCKiPuXOc
192,63,7,81803,1589682257000,60203,0,True,0,4gnRb602Iv6lQtcc78P5DD9ZflnoGVh0w80u-Auyga0gxkU
193,24,3,10606,1561972882000,4606,1994,False,0,nvjNEEKawnwJZcXU0i774P6kcTXrZFDBYGpXVDftV7ryMA8
194,62,5,62798,1587092498000,41198,0,True,0,MLw2prDrVaR1pvtt2ph6ub9XAkDEAZuaKlNeyK8aNq9GitA
195,9,6,49896,1603504613000,28296,0,True,0,-J1dYLQtkuc0gpzTCi3wu26L82sI1cl0fMg45Tk0cW-4QhHf
196,63,5,65087,1602719881000,43487,0,True,1,euv443DkWS6wzdzlAMYs2mZb2cPSk5TZ6np-xD_DISCSGC8
